iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,5,"[1053,1072,1046,930,917]","[3096000,3195000,3079000,2751000,2678000]",1072,14799000
1,2,5,"[1026,1020,1109,850,968]","[3016000,3036000,3250000,2408000,2780000]",1109,14490000
1,3,5,"[963,1014,1045,1048,1041]","[2790000,3025000,3183000,2985000,3096000]",1048,15079000
1,4,5,"[954,1014,1041,1057,1050]","[2765000,3043000,3160000,3046000,3142000]",1057,15156000
1,5,5,"[976,990,1120,937,966]","[2714000,2959000,3300000,2770000,2783000]",1120,14526000
1,6,5,"[1021,1016,1101,927,1011]","[3004000,3042000,3242000,2745000,2901000]",1101,14934000
1,7,5,"[954,1015,1051,1056,1043]","[2769000,3027000,3192000,3046000,3133000]",1056,15167000
1,8,5,"[1044,1069,1077,937,956]","[3058000,3185000,3174000,2766000,2774000]",1077,14957000
1,9,5,"[977,987,1119,930,968]","[2716000,2958000,3298000,2750000,2805000]",1119,14527000
1,10,5,"[992,987,1112,962,994]","[2845000,2967000,3253000,2763000,2908000]",1112,14736000
1,11,5,"[1024,966,1103,930,1046]","[3009000,2917000,3239000,2731000,3008000]",1103,14904000
1,12,5,"[1065,1020,1084,912,985]","[3123000,3057000,3183000,2697000,2875000]",1084,14935000
1,13,5,"[995,1009,1112,965,974]","[2851000,3032000,3253000,2778000,2859000]",1112,14773000
1,14,5,"[972,1006,1125,924,1009]","[2784000,3023000,3312000,2642000,2938000]",1125,14699000
1,15,5,"[1044,1066,1084,913,977]","[3066000,3174000,3189000,2692000,2846000]",1084,14967000
1,16,5,"[1003,1037,1134,922,961]","[2841000,3072000,3321000,2729000,2724000]",1134,14687000
1,17,5,"[962,1020,1061,1048,1048]","[2768000,3042000,3228000,3002000,3149000]",1061,15189000
1,18,5,"[1088,1069,1025,936,956]","[3192000,3185000,3028000,2760000,2783000]",1088,14948000
1,19,5,"[972,1011,1119,916,1013]","[2782000,3029000,3310000,2634000,2944000]",1119,14699000
1,20,5,"[1024,1065,1053,926,1060]","[3007000,3176000,3127000,2735000,3199000]",1065,15244000
1,21,5,"[1142,974,1130,952,915]","[3197000,2904000,3324000,2770000,2670000]",1142,14865000
1,22,5,"[1138,1017,1117,974,918]","[3313000,3020000,3283000,2863000,2683000]",1138,15162000
1,23,5,"[1028,1016,1109,847,1031]","[2958000,3040000,3241000,2408000,2995000]",1109,14642000
1,24,5,"[1070,1143,1108,925,1003]","[3075000,3344000,3247000,2730000,2892000]",1143,15288000
