iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,8,"[511,430,379,476,488,482,524,505]","[1509000,1238000,1081000,1358000,1410000,1412000,1552000,1478000]",524,11038000
1,2,8,"[511,434,379,531,488,483,524,440]","[1509000,1249000,1081000,1522000,1410000,1412000,1552000,1294000]",531,11029000
1,3,8,"[504,469,483,442,505,445,483,508]","[1471000,1355000,1335000,1258000,1487000,1294000,1418000,1489000]",508,11107000
1,4,8,"[586,430,446,418,480,430,553,451]","[1732000,1244000,1288000,1220000,1383000,1229000,1583000,1295000]",586,10974000
1,5,8,"[504,469,483,442,505,445,483,508]","[1471000,1355000,1335000,1258000,1487000,1294000,1418000,1489000]",508,11107000
1,6,8,"[511,435,414,500,510,446,486,483]","[1502000,1245000,1218000,1431000,1496000,1308000,1422000,1437000]",511,11059000
1,7,8,"[511,439,478,497,510,445,484,483]","[1502000,1250000,1323000,1422000,1499000,1297000,1422000,1429000]",511,11144000
1,8,8,"[513,445,402,442,507,445,529,504]","[1512000,1260000,1179000,1265000,1480000,1303000,1562000,1479000]",529,11040000
1,9,8,"[584,420,380,443,464,416,579,508]","[1710000,1179000,1099000,1260000,1360000,1220000,1717000,1493000]",584,11038000
1,10,8,"[514,393,490,438,505,520,512,452]","[1509000,1164000,1343000,1248000,1484000,1513000,1507000,1324000]",520,11092000
1,11,8,"[594,424,379,444,435,415,587,503]","[1734000,1187000,1100000,1263000,1310000,1213000,1735000,1474000]",594,11016000
1,12,8,"[654,401,464,394,428,199,717,543]","[1913000,1160000,1352000,1133000,1276000,538000,2073000,1564000]",717,11009000
1,13,8,"[514,393,490,439,507,520,470,504]","[1509000,1164000,1343000,1248000,1484000,1513000,1381000,1476000]",520,11118000
1,14,8,"[636,379,443,418,415,249,632,649]","[1900000,1115000,1276000,1220000,1208000,669000,1822000,1858000]",649,11068000
1,15,8,"[511,489,478,439,510,445,488,483]","[1502000,1391000,1323000,1265000,1499000,1306000,1433000,1429000]",511,11148000
1,16,8,"[651,404,465,460,368,199,723,541]","[1911000,1175000,1354000,1334000,1096000,538000,2077000,1564000]",723,11049000
1,17,8,"[509,428,431,508,486,480,529,446]","[1502000,1235000,1214000,1452000,1409000,1401000,1562000,1315000]",529,11090000
1,18,8,"[635,362,435,516,363,356,598,541]","[1862000,1036000,1292000,1473000,1052000,1006000,1769000,1586000]",635,11076000
1,19,8,"[520,430,372,501,488,475,532,505]","[1522000,1244000,1072000,1392000,1420000,1399000,1564000,1477000]",532,11090000
1,20,8,"[634,358,435,516,357,356,601,562]","[1857000,1030000,1297000,1463000,1036000,1006000,1775000,1627000]",634,11091000
1,21,8,"[583,452,416,449,460,405,609,482]","[1710000,1293000,1135000,1273000,1367000,1178000,1795000,1426000]",609,11177000
1,22,8,"[513,444,404,445,495,448,534,506]","[1525000,1275000,1183000,1265000,1459000,1314000,1581000,1489000]",534,11091000
1,23,8,"[506,417,455,526,515,418,535,509]","[1480000,1195000,1235000,1469000,1516000,1228000,1584000,1494000]",535,11201000
1,24,8,"[588,381,430,451,467,429,659,523]","[1746000,1088000,1262000,1280000,1372000,1239000,1882000,1489000]",659,11358000
1,25,8,"[532,422,491,422,514,534,509,414]","[1547000,1229000,1441000,1229000,1465000,1569000,1428000,1179000]",534,11087000
1,26,8,"[510,432,405,451,517,410,543,479]","[1502000,1243000,1188000,1281000,1512000,1199000,1600000,1420000]",543,10945000
1,27,8,"[601,450,470,400,487,315,677,502]","[1769000,1309000,1363000,1149000,1407000,882000,1926000,1421000]",677,11226000
1,28,8,"[582,413,377,450,461,402,606,479]","[1710000,1159000,1105000,1290000,1372000,1159000,1788000,1420000]",606,11003000
1,29,8,"[514,422,425,455,521,470,488,485]","[1502000,1194000,1188000,1316000,1524000,1381000,1430000,1441000]",521,10976000
1,30,8,"[634,358,435,516,357,355,608,562]","[1857000,1030000,1297000,1463000,1036000,1013000,1780000,1627000]",634,11103000
1,31,8,"[513,445,406,442,508,549,486,504]","[1512000,1267000,1187000,1265000,1484000,1551000,1428000,1482000]",549,11176000
1,32,8,"[534,423,501,411,516,463,577,463]","[1564000,1233000,1479000,1165000,1508000,1318000,1655000,1292000]",577,11214000
