iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,10,"[494,548,609,572,574,575,526,606,593,500]","[1414000,1510000,1666000,1621000,1604000,1621000,1537000,1701000,1656000,1480000]",609,15810000
1,2,10,"[508,548,609,572,492,621,590,641,505,477]","[1493000,1517000,1654000,1616000,1397000,1766000,1751000,1812000,1414000,1348000]",641,15768000
1,3,10,"[492,417,668,532,562,533,546,691,527,429]","[1420000,1165000,1828000,1467000,1512000,1564000,1616000,2061000,1506000,1220000]",691,15359000
1,4,10,"[610,453,545,509,517,664,535,664,561,471]","[1764000,1287000,1476000,1415000,1387000,1909000,1586000,1931000,1521000,1341000]",664,15617000
1,5,10,"[473,567,532,547,447,619,608,677,488,464]","[1396000,1692000,1477000,1485000,1229000,1821000,1777000,1954000,1350000,1307000]",677,15488000
1,6,10,"[520,443,647,507,554,567,595,666,557,463]","[1490000,1223000,1738000,1415000,1500000,1626000,1763000,1946000,1504000,1318000]",666,15523000
1,7,10,"[489,552,610,573,573,574,526,602,594,499]","[1401000,1516000,1668000,1626000,1602000,1619000,1537000,1697000,1658000,1480000]",610,15804000
1,8,10,"[502,527,603,570,492,575,605,657,489,461]","[1449000,1555000,1659000,1597000,1374000,1699000,1771000,1930000,1348000,1305000]",657,15687000
1,9,10,"[457,495,493,566,488,683,565,682,539,437]","[1289000,1405000,1399000,1572000,1339000,1974000,1705000,2023000,1591000,1231000]",683,15528000
1,10,10,"[436,514,474,602,532,640,560,678,539,433]","[1220000,1452000,1316000,1699000,1462000,1859000,1688000,2019000,1591000,1227000]",678,15533000
1,11,10,"[520,443,646,507,554,565,597,668,560,463]","[1490000,1223000,1735000,1415000,1500000,1622000,1773000,1949000,1515000,1315000]",668,15537000
1,12,10,"[558,545,618,579,504,617,589,614,524,462]","[1603000,1519000,1685000,1617000,1429000,1753000,1750000,1726000,1436000,1291000]",618,15809000
1,13,10,"[504,520,609,572,494,572,615,658,492,461]","[1469000,1547000,1654000,1617000,1381000,1687000,1793000,1934000,1355000,1305000]",658,15742000
1,14,10,"[497,400,590,462,528,692,526,754,470,420]","[1397000,1151000,1657000,1332000,1475000,1969000,1580000,2292000,1342000,1186000]",754,15381000
1,15,10,"[459,511,493,612,481,640,561,681,541,432]","[1283000,1429000,1396000,1685000,1350000,1854000,1689000,2024000,1595000,1226000]",681,15531000
1,16,10,"[526,396,521,475,507,705,555,714,544,430]","[1497000,1187000,1434000,1334000,1374000,2023000,1661000,2149000,1555000,1210000]",714,15424000
1,17,10,"[520,390,562,504,513,644,526,748,514,429]","[1515000,1157000,1541000,1407000,1397000,1826000,1573000,2288000,1490000,1200000]",748,15394000
1,18,10,"[521,435,526,508,508,663,524,705,519,483]","[1492000,1248000,1466000,1411000,1376000,1905000,1560000,2131000,1495000,1393000]",705,15477000
1,19,10,"[559,551,612,577,507,616,591,608,523,450]","[1615000,1517000,1680000,1601000,1446000,1769000,1767000,1715000,1434000,1277000]",616,15821000
1,20,10,"[520,441,523,508,508,660,527,752,515,430]","[1487000,1259000,1445000,1411000,1376000,1890000,1565000,2296000,1489000,1206000]",752,15424000
1,21,10,"[483,429,620,476,591,705,563,661,553,430]","[1371000,1253000,1695000,1306000,1602000,2004000,1713000,1955000,1592000,1258000]",705,15749000
1,22,10,"[450,583,605,572,518,507,567,726,498,466]","[1302000,1744000,1663000,1608000,1441000,1485000,1701000,2120000,1364000,1309000]",726,15737000
1,23,10,"[506,551,608,566,494,671,537,642,505,477]","[1477000,1528000,1654000,1595000,1401000,1927000,1591000,1809000,1412000,1344000]",671,15738000
1,24,10,"[489,554,611,578,565,688,469,609,546,490]","[1410000,1539000,1681000,1633000,1577000,1936000,1352000,1720000,1510000,1438000]",688,15796000
1,25,10,"[495,564,543,612,420,587,610,666,493,466]","[1424000,1690000,1503000,1719000,1145000,1720000,1784000,1947000,1363000,1317000]",666,15612000
1,26,10,"[439,579,616,583,491,575,609,683,494,456]","[1280000,1735000,1683000,1631000,1366000,1690000,1784000,1967000,1356000,1291000]",683,15783000
1,27,10,"[492,456,539,575,475,626,555,684,468,417]","[1389000,1312000,1517000,1694000,1298000,1802000,1665000,2073000,1337000,1176000]",684,15263000
1,28,10,"[520,439,644,516,552,565,595,631,579,461]","[1501000,1225000,1728000,1434000,1503000,1626000,1762000,1858000,1576000,1312000]",644,15525000
1,29,10,"[494,553,612,575,573,636,523,611,549,490]","[1420000,1537000,1664000,1632000,1598000,1774000,1502000,1720000,1519000,1451000]",636,15817000
1,30,10,"[473,561,542,624,460,597,545,546,487,464]","[1412000,1669000,1505000,1725000,1265000,1785000,1651000,1599000,1350000,1303000]",624,15264000
1,31,10,"[485,416,664,537,558,470,590,650,559,431]","[1387000,1158000,1809000,1476000,1511000,1372000,1772000,1948000,1586000,1224000]",664,15243000
1,32,10,"[509,546,610,573,497,618,587,607,528,474]","[1498000,1513000,1656000,1612000,1410000,1754000,1739000,1720000,1477000,1335000]",618,15714000
1,33,10,"[520,439,644,516,552,565,595,631,583,461]","[1501000,1225000,1728000,1434000,1503000,1626000,1762000,1858000,1587000,1309000]",644,15533000
1,34,10,"[465,439,666,536,559,533,585,666,534,424]","[1350000,1225000,1812000,1488000,1523000,1519000,1747000,1940000,1527000,1202000]",666,15333000
1,35,10,"[508,579,559,614,460,529,664,619,492,462]","[1444000,1717000,1542000,1721000,1268000,1561000,1910000,1817000,1361000,1303000]",664,15644000
1,36,10,"[606,456,571,517,495,641,538,668,562,471]","[1713000,1316000,1553000,1435000,1386000,1852000,1589000,1928000,1529000,1341000]",668,15642000
1,37,10,"[490,441,502,507,538,641,528,751,468,419]","[1382000,1253000,1451000,1480000,1458000,1824000,1573000,2290000,1327000,1183000]",751,15221000
1,38,10,"[488,417,666,538,514,578,546,692,523,432]","[1414000,1174000,1818000,1474000,1391000,1666000,1616000,2065000,1502000,1223000]",692,15343000
1,39,10,"[535,375,616,478,590,599,554,750,507,429]","[1519000,1121000,1683000,1319000,1604000,1698000,1678000,2304000,1433000,1224000]",750,15583000
1,40,10,"[503,571,537,610,466,538,664,621,488,463]","[1433000,1700000,1491000,1709000,1274000,1573000,1907000,1821000,1353000,1306000]",664,15567000
1,41,10,"[530,434,529,514,561,640,628,678,513,431]","[1509000,1242000,1457000,1424000,1522000,1821000,1874000,2053000,1488000,1215000]",678,15605000
1,42,10,"[529,396,522,517,486,667,553,710,540,429]","[1500000,1187000,1436000,1437000,1342000,1915000,1655000,2143000,1551000,1208000]",710,15374000
1,43,10,"[615,482,611,522,507,663,533,657,571,504]","[1821000,1287000,1717000,1443000,1374000,1916000,1579000,1923000,1544000,1421000]",663,16025000
1,44,10,"[489,554,610,577,568,641,517,609,548,491]","[1404000,1539000,1672000,1616000,1585000,1778000,1494000,1718000,1517000,1438000]",641,15761000
1,45,10,"[561,553,608,575,493,682,547,637,523,458]","[1612000,1525000,1666000,1613000,1406000,1946000,1606000,1781000,1454000,1287000]",682,15896000
1,46,10,"[485,545,617,580,578,577,540,604,598,497]","[1390000,1508000,1700000,1640000,1599000,1619000,1542000,1701000,1671000,1467000]",617,15837000
1,47,10,"[508,549,614,525,494,619,591,635,509,513]","[1493000,1519000,1666000,1453000,1400000,1763000,1747000,1801000,1422000,1464000]",635,15728000
1,48,10,"[492,417,668,532,562,533,549,688,527,429]","[1420000,1165000,1828000,1467000,1512000,1550000,1623000,2057000,1506000,1220000]",688,15348000
1,49,10,"[600,452,541,508,513,679,537,659,558,439]","[1708000,1287000,1470000,1411000,1384000,1955000,1595000,1921000,1513000,1248000]",679,15492000
1,50,10,"[507,560,546,549,456,620,614,681,491,475]","[1458000,1672000,1519000,1503000,1253000,1821000,1783000,1971000,1352000,1350000]",681,15682000
1,51,10,"[524,444,646,510,554,569,583,666,556,463]","[1506000,1223000,1736000,1421000,1500000,1633000,1760000,1946000,1510000,1318000]",666,15553000
1,52,10,"[494,546,607,574,568,572,542,605,597,494]","[1437000,1508000,1659000,1602000,1583000,1609000,1549000,1699000,1677000,1462000]",607,15785000
