iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,8,"[123,105,87,151,131,157,161,150]","[331000,291000,228000,413000,370000,436000,469000,402000]",161,2940000
1,2,8,"[123,105,87,150,131,156,166,150]","[333000,291000,228000,388000,370000,434000,479000,402000]",166,2925000
1,3,8,"[159,105,87,150,132,156,130,150]","[444000,291000,228000,398000,372000,434000,380000,402000]",159,2949000
1,4,8,"[125,105,87,150,173,156,132,150]","[331000,291000,228000,388000,471000,434000,380000,402000]",173,2925000
1,5,8,"[138,105,87,131,131,156,166,150]","[378000,291000,228000,343000,370000,434000,479000,402000]",166,2925000
1,6,8,"[138,105,87,131,131,156,166,150]","[378000,291000,228000,343000,370000,434000,479000,402000]",166,2925000
1,7,8,"[133,105,146,149,132,154,125,148]","[356000,291000,391000,409000,372000,438000,355000,401000]",154,3013000
1,8,8,"[123,105,87,150,131,156,166,150]","[333000,291000,228000,388000,370000,434000,479000,402000]",166,2925000
1,9,8,"[125,105,87,150,120,156,183,150]","[331000,291000,228000,388000,317000,434000,530000,402000]",183,2921000
1,10,8,"[123,105,87,151,131,157,161,150]","[331000,291000,228000,413000,370000,436000,469000,402000]",161,2940000
1,11,8,"[122,105,121,150,96,156,164,150]","[331000,291000,329000,405000,267000,434000,469000,402000]",164,2928000
1,12,8,"[122,105,87,150,131,156,164,150]","[331000,291000,228000,405000,370000,434000,469000,402000]",164,2930000
1,13,8,"[122,105,87,150,131,156,164,150]","[331000,291000,228000,405000,370000,434000,469000,402000]",164,2930000
1,14,8,"[138,105,87,135,131,156,164,150]","[376000,291000,228000,360000,370000,434000,469000,402000]",164,2930000
1,15,8,"[159,105,87,150,133,156,130,150]","[444000,291000,228000,398000,377000,434000,380000,402000]",159,2954000
1,16,8,"[123,105,87,150,132,156,166,150]","[333000,291000,228000,388000,372000,434000,479000,402000]",166,2927000
1,17,8,"[123,105,87,151,132,157,161,150]","[331000,291000,228000,413000,372000,436000,469000,402000]",161,2942000
1,18,8,"[138,105,87,131,132,156,166,150]","[378000,291000,228000,343000,372000,434000,479000,402000]",166,2927000
1,19,8,"[133,105,146,149,133,154,125,148]","[356000,291000,391000,405000,377000,438000,355000,401000]",154,3014000
1,20,8,"[122,105,87,150,132,156,164,150]","[331000,291000,228000,405000,372000,434000,469000,402000]",164,2932000
1,21,8,"[130,105,87,151,169,158,168,151]","[368000,291000,228000,410000,463000,440000,479000,427000]",169,3106000
1,22,8,"[133,105,87,159,148,159,165,146]","[358000,291000,228000,442000,385000,436000,469000,402000]",165,3011000
1,23,8,"[153,207,128,162,184,168,140,171]","[428000,555000,328000,451000,490000,482000,386000,442000]",207,3562000
1,24,8,"[137,152,90,152,194,204,135,168]","[361000,397000,231000,425000,511000,575000,378000,505000]",204,3383000
1,25,8,"[139,105,87,187,169,160,133,152]","[371000,291000,228000,497000,460000,436000,392000,401000]",187,3076000
1,26,8,"[164,177,90,157,178,164,127,150]","[457000,466000,231000,440000,478000,449000,356000,404000]",178,3281000
1,27,8,"[122,105,87,150,138,156,164,150]","[331000,291000,228000,405000,384000,434000,469000,402000]",164,2944000
1,28,8,"[144,105,87,175,142,216,122,155]","[391000,291000,228000,472000,397000,631000,355000,435000]",216,3200000
1,29,8,"[149,105,121,179,156,165,127,167]","[438000,291000,329000,554000,450000,453000,359000,491000]",179,3365000
1,30,8,"[124,105,87,161,192,178,128,148]","[331000,291000,228000,447000,515000,475000,350000,407000]",192,3044000
1,31,8,"[137,159,82,144,190,166,164,167]","[384000,420000,206000,402000,502000,470000,474000,493000]",190,3351000
1,32,8,"[127,105,87,153,194,157,133,152]","[346000,291000,228000,427000,550000,413000,389000,433000]",194,3077000
1,33,8,"[154,163,87,161,218,166,141,160]","[442000,413000,228000,450000,580000,449000,360000,448000]",218,3370000
1,34,8,"[123,145,87,151,134,157,161,150]","[331000,392000,228000,413000,355000,436000,469000,402000]",161,3026000
1,35,8,"[144,105,87,153,128,156,165,147]","[410000,291000,228000,438000,343000,438000,480000,404000]",165,3032000
1,36,8,"[159,117,101,150,132,156,130,150]","[444000,315000,256000,398000,372000,434000,380000,402000]",159,3001000
1,37,8,"[160,105,87,156,177,159,124,147]","[455000,291000,228000,456000,485000,446000,362000,414000]",177,3137000
1,38,8,"[123,105,87,131,131,154,166,183]","[333000,291000,228000,343000,370000,434000,479000,485000]",183,2963000
1,39,8,"[150,105,87,137,131,126,171,212]","[424000,291000,228000,386000,370000,345000,489000,613000]",212,3146000
1,40,8,"[133,105,170,153,132,155,128,148]","[356000,291000,439000,414000,372000,440000,360000,401000]",170,3073000
1,41,8,"[182,105,87,156,131,155,123,144]","[490000,291000,228000,424000,370000,440000,348000,392000]",182,2983000
1,42,8,"[125,150,87,134,120,156,183,150]","[331000,396000,228000,343000,317000,434000,530000,402000]",183,2981000
1,43,8,"[123,156,87,151,96,157,161,150]","[331000,426000,228000,413000,267000,436000,469000,402000]",161,2972000
1,44,8,"[122,105,121,150,96,156,164,150]","[331000,291000,329000,405000,267000,434000,469000,402000]",164,2928000
1,45,8,"[111,172,87,148,132,162,166,165]","[304000,458000,228000,409000,375000,464000,475000,485000]",172,3198000
1,46,8,"[130,105,87,164,131,155,162,161]","[329000,291000,228000,448000,370000,449000,469000,458000]",164,3042000
1,47,8,"[185,105,87,151,131,163,155,164]","[553000,291000,228000,464000,370000,463000,425000,482000]",185,3276000
1,48,8,"[162,105,150,144,133,156,132,138]","[436000,291000,388000,399000,377000,438000,380000,375000]",162,3084000
1,49,8,"[132,105,87,150,132,154,167,149]","[358000,291000,228000,403000,372000,434000,490000,404000]",167,2980000
1,50,8,"[122,105,87,150,132,195,169,149]","[334000,291000,228000,421000,372000,514000,484000,427000]",195,3071000
1,51,8,"[144,105,87,111,133,157,166,204]","[369000,291000,228000,294000,377000,451000,475000,578000]",204,3063000
1,52,8,"[145,105,148,150,106,157,167,150]","[406000,291000,391000,391000,288000,442000,475000,413000]",167,3097000
1,53,8,"[131,105,131,186,132,154,163,148]","[351000,291000,338000,484000,372000,434000,469000,402000]",186,3141000
2,1,8,"[117,144,149,145,102,138,119,141]","[327000,399000,418000,400000,268000,381000,321000,417000]",149,2931000
2,2,8,"[110,146,190,178,89,182,63,96]","[302000,403000,530000,493000,230000,520000,176000,279000]",190,2933000
2,3,8,"[97,146,190,178,102,182,63,96]","[264000,403000,530000,493000,268000,520000,176000,279000]",190,2933000
2,4,8,"[97,144,149,153,115,138,119,141]","[266000,399000,418000,425000,306000,381000,321000,417000]",153,2933000
2,5,8,"[97,144,149,166,102,138,119,141]","[266000,399000,418000,463000,268000,381000,321000,417000]",166,2933000
2,6,8,"[110,144,149,166,89,138,119,141]","[304000,399000,418000,463000,230000,381000,321000,417000]",166,2933000
2,7,8,"[113,144,149,142,116,138,119,141]","[309000,399000,418000,397000,306000,381000,321000,417000]",149,2948000
2,8,8,"[97,144,149,166,102,138,119,141]","[266000,399000,418000,463000,268000,381000,321000,417000]",166,2933000
2,9,8,"[110,144,149,153,102,138,119,141]","[304000,399000,418000,425000,268000,381000,321000,417000]",153,2933000
2,10,8,"[110,146,190,178,89,185,63,96]","[302000,403000,530000,493000,230000,523000,176000,279000]",190,2936000
2,11,8,"[97,146,190,178,102,185,63,96]","[264000,403000,530000,493000,268000,523000,176000,279000]",190,2936000
2,12,8,"[97,144,149,154,115,138,119,141]","[266000,399000,418000,430000,306000,381000,321000,417000]",154,2938000
2,13,8,"[113,144,149,153,102,138,119,141]","[309000,399000,418000,425000,268000,381000,321000,417000]",153,2938000
2,14,8,"[104,144,149,149,120,138,119,141]","[289000,399000,418000,405000,321000,381000,321000,417000]",149,2951000
2,15,8,"[84,146,190,191,102,185,63,96]","[226000,403000,530000,531000,268000,523000,176000,279000]",191,2936000
2,16,8,"[97,144,149,144,131,138,119,141]","[266000,399000,418000,407000,349000,381000,321000,417000]",149,2958000
2,17,8,"[110,144,163,153,102,138,112,141]","[304000,399000,452000,425000,268000,381000,304000,417000]",163,2950000
2,18,8,"[97,144,163,153,115,138,112,141]","[266000,399000,452000,425000,306000,381000,304000,417000]",163,2950000
2,19,8,"[110,144,163,153,102,138,112,141]","[304000,399000,452000,425000,268000,381000,304000,417000]",163,2950000
2,20,8,"[97,147,149,166,102,139,119,141]","[266000,403000,418000,463000,268000,386000,321000,417000]",166,2942000
2,21,8,"[90,146,152,200,142,195,91,171]","[251000,403000,427000,544000,390000,508000,232000,489000]",200,3244000
2,22,8,"[156,171,152,178,111,208,59,170]","[409000,453000,407000,518000,288000,549000,142000,483000]",208,3249000
2,23,8,"[97,146,152,200,118,199,188,137]","[264000,403000,427000,544000,322000,521000,470000,376000]",200,3327000
2,24,8,"[110,144,150,155,113,158,191,141]","[301000,399000,418000,435000,325000,419000,492000,417000]",191,3206000
2,25,8,"[103,146,150,165,116,160,191,141]","[296000,403000,418000,460000,343000,429000,492000,417000]",191,3258000
2,26,8,"[96,139,208,206,102,139,119,141]","[264000,373000,539000,559000,273000,386000,321000,417000]",208,3132000
2,27,8,"[116,133,208,211,119,138,117,141]","[359000,362000,539000,578000,293000,381000,321000,417000]",211,3250000
2,28,8,"[91,146,244,225,113,232,125,96]","[263000,397000,635000,612000,322000,635000,319000,279000]",244,3462000
2,29,8,"[101,146,152,228,97,191,142,174]","[284000,403000,427000,627000,275000,487000,401000,495000]",228,3399000
2,30,8,"[109,148,151,199,128,210,110,141]","[309000,403000,422000,515000,372000,579000,289000,417000]",210,3306000
2,31,8,"[119,144,151,162,92,158,192,141]","[331000,399000,420000,447000,250000,419000,517000,417000]",192,3200000
2,32,8,"[97,146,152,200,129,200,59,171]","[264000,403000,427000,544000,350000,535000,142000,489000]",200,3154000
2,33,8,"[86,139,208,209,106,165,189,141]","[241000,373000,539000,574000,290000,420000,492000,417000]",209,3346000
2,34,8,"[84,146,152,213,118,199,91,171]","[226000,403000,427000,582000,322000,521000,232000,489000]",213,3202000
2,35,8,"[168,144,111,144,101,138,117,141]","[469000,399000,297000,405000,268000,381000,321000,417000]",168,2957000
2,36,8,"[110,146,275,178,88,182,0,96]","[302000,403000,760000,493000,230000,520000,0,279000]",275,2987000
2,37,8,"[99,146,251,184,103,182,0,96]","[269000,403000,707000,523000,270000,520000,0,279000]",251,2971000
2,38,8,"[84,144,151,157,118,138,154,141]","[228000,399000,422000,445000,311000,381000,427000,417000]",157,3030000
2,39,8,"[97,144,214,166,102,138,63,141]","[266000,399000,581000,463000,268000,381000,176000,417000]",214,2951000
2,40,8,"[110,105,149,166,200,138,119,141]","[304000,279000,418000,463000,494000,381000,321000,417000]",200,3077000
2,41,8,"[113,146,149,142,116,140,119,157]","[309000,399000,418000,397000,306000,381000,321000,449000]",157,2980000
2,42,8,"[97,144,149,166,102,151,119,141]","[266000,399000,418000,463000,268000,407000,321000,417000]",166,2959000
2,43,8,"[187,144,149,154,101,138,61,141]","[494000,399000,418000,425000,268000,381000,176000,417000]",187,2978000
2,44,8,"[110,149,190,168,89,186,63,161]","[302000,409000,530000,461000,230000,525000,176000,421000]",190,3054000
2,45,8,"[107,146,192,135,116,185,113,96]","[309000,403000,530000,363000,299000,523000,338000,279000]",192,3044000
2,46,8,"[112,144,149,187,138,138,129,141]","[299000,399000,418000,518000,377000,381000,341000,417000]",187,3150000
2,47,8,"[113,146,149,153,102,140,119,157]","[309000,399000,418000,425000,268000,381000,321000,449000]",157,2970000
2,48,8,"[200,146,149,146,115,140,119,96]","[529000,399000,418000,402000,306000,381000,321000,279000]",200,3035000
2,49,8,"[84,146,202,191,102,185,63,96]","[226000,403000,554000,531000,268000,523000,176000,279000]",202,2960000
2,50,8,"[97,105,149,144,131,191,119,141]","[266000,279000,418000,407000,349000,541000,321000,417000]",191,2998000
2,51,8,"[128,144,182,154,115,150,109,141]","[387000,399000,469000,440000,292000,420000,302000,417000]",182,3126000
2,52,8,"[97,144,163,153,115,149,112,141]","[266000,399000,452000,425000,306000,401000,304000,417000]",163,2970000
2,53,8,"[111,144,176,155,105,138,115,141]","[307000,399000,476000,430000,283000,381000,310000,417000]",176,3003000
