iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,10,"[441,455,440,478,483,576,502,613,446,502]","[1294000,1292000,1217000,1394000,1404000,1650000,1379000,1776000,1264000,1459000]",613,14129000
1,2,10,"[396,520,433,532,486,574,503,526,421,580]","[1182000,1486000,1211000,1492000,1410000,1637000,1377000,1526000,1209000,1683000]",580,14213000
1,3,10,"[373,561,433,511,555,558,433,527,546,555]","[1125000,1542000,1211000,1439000,1560000,1646000,1179000,1499000,1566000,1567000]",561,14334000
1,4,10,"[390,564,505,482,556,515,520,527,550,554]","[1179000,1550000,1422000,1411000,1560000,1495000,1439000,1555000,1581000,1564000]",564,14756000
1,5,10,"[435,454,433,479,483,576,503,624,489,443]","[1288000,1295000,1209000,1399000,1404000,1648000,1379000,1830000,1406000,1290000]",624,14148000
1,6,10,"[431,453,436,484,486,576,507,585,430,599]","[1277000,1283000,1217000,1409000,1413000,1644000,1385000,1719000,1209000,1706000]",599,14262000
1,7,10,"[373,570,439,508,553,554,430,487,575,551]","[1135000,1553000,1222000,1443000,1554000,1643000,1177000,1367000,1692000,1564000]",575,14350000
1,8,10,"[437,457,436,478,483,576,502,613,448,537]","[1287000,1287000,1213000,1394000,1404000,1644000,1379000,1793000,1268000,1530000]",613,14199000
1,9,10,"[348,550,437,569,547,573,519,527,553,563]","[1040000,1516000,1219000,1591000,1539000,1633000,1437000,1555000,1589000,1592000]",573,14711000
1,10,10,"[381,565,505,478,553,515,513,523,551,555]","[1148000,1555000,1422000,1397000,1558000,1498000,1430000,1535000,1601000,1567000]",565,14711000
1,11,10,"[364,573,437,514,558,560,414,565,588,447]","[1082000,1568000,1225000,1450000,1568000,1652000,1151000,1622000,1711000,1260000]",588,14289000
1,12,10,"[367,516,450,516,552,530,537,574,503,558]","[1091000,1427000,1262000,1464000,1536000,1475000,1499000,1680000,1459000,1588000]",574,14481000
1,13,10,"[357,560,478,480,578,578,483,570,507,554]","[1071000,1531000,1337000,1385000,1609000,1670000,1315000,1592000,1473000,1564000]",578,14547000
1,14,10,"[358,559,462,478,577,579,484,563,507,551]","[1073000,1533000,1296000,1385000,1614000,1674000,1301000,1611000,1474000,1549000]",579,14510000
1,15,10,"[359,506,479,482,577,577,508,558,559,554]","[1075000,1409000,1316000,1393000,1620000,1667000,1398000,1556000,1608000,1566000]",577,14608000
1,16,10,"[377,584,411,478,510,583,502,588,417,598]","[1135000,1615000,1150000,1361000,1456000,1656000,1352000,1720000,1173000,1713000]",598,14331000
1,17,10,"[367,567,436,512,558,561,434,571,587,449]","[1113000,1559000,1217000,1443000,1575000,1650000,1183000,1644000,1705000,1262000]",587,14351000
1,18,10,"[359,568,513,482,553,552,537,532,554,562]","[1072000,1561000,1440000,1402000,1568000,1586000,1478000,1568000,1602000,1592000]",568,14869000
1,19,10,"[366,514,451,507,522,572,504,583,506,556]","[1089000,1424000,1256000,1439000,1468000,1647000,1384000,1671000,1460000,1565000]",583,14403000
1,20,10,"[429,560,425,476,538,560,452,576,528,548]","[1309000,1611000,1173000,1387000,1540000,1640000,1243000,1689000,1590000,1535000]",576,14717000
1,21,10,"[566,636,485,487,571,619,501,528,569,556]","[1776000,1757000,1354000,1387000,1590000,1811000,1369000,1557000,1630000,1572000]",636,15803000
1,22,10,"[532,454,437,492,485,581,507,578,413,673]","[1673000,1277000,1212000,1422000,1405000,1659000,1387000,1690000,1177000,1934000]",673,14836000
1,23,10,"[365,505,484,495,493,574,510,579,421,571]","[1085000,1415000,1354000,1423000,1410000,1637000,1391000,1690000,1197000,1520000]",579,14122000
1,24,10,"[426,513,478,545,537,555,449,576,530,543]","[1306000,1459000,1314000,1543000,1543000,1630000,1234000,1689000,1592000,1525000]",576,14835000
1,25,10,"[361,565,436,507,553,561,417,489,576,551]","[1073000,1548000,1226000,1436000,1562000,1648000,1161000,1375000,1697000,1558000]",576,14284000
1,26,10,"[420,556,428,498,572,557,448,588,525,541]","[1305000,1573000,1181000,1429000,1614000,1644000,1224000,1745000,1580000,1523000]",588,14818000
1,27,10,"[387,590,436,509,556,557,430,482,559,553]","[1172000,1629000,1226000,1450000,1562000,1663000,1171000,1377000,1600000,1557000]",590,14407000
1,28,10,"[363,564,469,490,578,567,508,532,557,546]","[1083000,1583000,1296000,1397000,1619000,1616000,1409000,1541000,1585000,1545000]",578,14674000
1,29,10,"[430,453,437,483,488,577,506,582,423,588]","[1275000,1286000,1222000,1404000,1417000,1648000,1383000,1696000,1197000,1693000]",588,14221000
1,30,10,"[360,565,509,484,555,580,524,529,603,559]","[1081000,1549000,1424000,1415000,1573000,1643000,1447000,1559000,1701000,1586000]",603,14978000
1,31,10,"[373,516,431,485,497,582,488,578,519,613]","[1135000,1470000,1213000,1402000,1439000,1665000,1322000,1640000,1468000,1730000]",613,14484000
1,32,10,"[366,510,444,501,556,562,528,580,537,558]","[1087000,1415000,1251000,1425000,1547000,1565000,1460000,1688000,1508000,1593000]",580,14539000
1,33,10,"[440,456,445,482,493,519,553,558,555,594]","[1300000,1296000,1244000,1392000,1411000,1497000,1503000,1620000,1595000,1692000]",594,14550000
1,34,10,"[362,571,514,480,532,569,534,535,554,561]","[1078000,1573000,1451000,1406000,1513000,1635000,1473000,1571000,1605000,1587000]",571,14892000
1,35,10,"[364,568,481,485,579,598,496,576,468,556]","[1075000,1561000,1333000,1408000,1618000,1733000,1366000,1607000,1320000,1573000]",598,14594000
1,36,10,"[364,566,507,479,488,518,555,525,550,558]","[1099000,1581000,1428000,1441000,1426000,1492000,1502000,1531000,1592000,1570000]",566,14662000
1,37,10,"[433,454,439,483,532,551,525,559,555,717]","[1275000,1294000,1238000,1413000,1506000,1596000,1458000,1645000,1623000,2058000]",717,15106000
1,38,10,"[347,550,439,570,558,566,531,525,551,557]","[1035000,1510000,1223000,1593000,1570000,1622000,1481000,1548000,1594000,1580000]",570,14756000
1,39,10,"[359,506,478,484,574,541,510,587,566,554]","[1075000,1409000,1314000,1397000,1610000,1544000,1405000,1670000,1645000,1566000]",587,14635000
1,40,10,"[379,586,415,429,513,551,514,620,531,588]","[1127000,1610000,1158000,1216000,1455000,1630000,1377000,1801000,1566000,1682000]",620,14622000
1,41,10,"[377,563,484,486,577,603,489,578,417,625]","[1096000,1548000,1356000,1389000,1609000,1744000,1329000,1628000,1192000,1786000]",625,14677000
1,42,10,"[370,563,437,505,556,569,436,461,578,557]","[1123000,1542000,1217000,1439000,1580000,1647000,1189000,1307000,1704000,1570000]",578,14318000
1,43,10,"[428,537,422,482,513,574,508,579,429,552]","[1319000,1562000,1161000,1401000,1522000,1637000,1396000,1704000,1227000,1541000]",579,14470000
1,44,10,"[367,509,482,503,558,563,517,581,425,616]","[1091000,1413000,1347000,1429000,1548000,1562000,1417000,1702000,1206000,1780000]",616,14495000
1,45,10,"[382,449,432,479,491,609,482,604,569,567]","[1158000,1276000,1209000,1382000,1410000,1727000,1303000,1751000,1663000,1614000]",609,14493000
1,46,10,"[348,549,436,564,556,572,522,523,552,555]","[1040000,1514000,1217000,1575000,1557000,1633000,1452000,1533000,1587000,1576000]",572,14684000
