iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules,source_auxiliary_value
4,34,5,"[2273,394,454,538,1793]","[6863000,1133000,1342000,1519000,4980000]",2273,15837000,19
4,35,5,"[694,1477,1749,802,831]","[1949000,4107000,5288000,2268000,2427000]",1749,16039000,19
4,36,5,"[2001,721,940,1422,342]","[6057000,2146000,2707000,3912000,970000]",2001,15792000,33
4,37,5,"[586,709,1097,1343,1824]","[1612000,1946000,3214000,3847000,5465000]",1824,16084000,15
4,38,5,"[489,440,1200,2176,837]","[1425000,1236000,3578000,6615000,2404000]",2176,15258000,37
4,39,5,"[563,2412,1122,525,679]","[1555000,7401000,3159000,1509000,1943000]",2412,15567000,31
4,40,5,"[1265,513,506,493,2360]","[3805000,1445000,1443000,1382000,7131000]",2360,15206000,31
5,1,5,"[565,1384,1194,1069,1024]","[1664000,4147000,3503000,3097000,2993000]",1384,15404000,49
5,2,5,"[1806,1028,1079,390,959]","[5428000,3015000,3071000,1095000,2858000]",1806,15467000,21
5,3,5,"[1986,1143,598,1013,509]","[5996000,3346000,1785000,2820000,1455000]",1986,15402000,19
5,4,5,"[1930,2055,416,528,419]","[5467000,6282000,1171000,1455000,1222000]",2055,15597000,23
5,5,5,"[1502,421,1102,808,1489]","[4437000,1169000,3170000,2360000,4442000]",1502,15578000,25
5,6,5,"[1510,680,2073,483,965]","[4325000,1975000,6015000,1346000,2677000]",2073,16338000,21
5,7,5,"[581,1126,1115,1547,1404]","[1644000,3107000,3163000,4525000,3998000]",1547,16437000,11
5,8,5,"[1607,704,1374,392,1463]","[4745000,2134000,3860000,1138000,4112000]",1607,15989000,31
5,9,5,"[2026,614,916,833,1067]","[6105000,1777000,2565000,2317000,3033000]",2026,15797000,51
5,10,5,"[913,855,922,1785,1196]","[2538000,2400000,2600000,5347000,3345000]",1785,16230000,13
5,11,5,"[829,1807,2080,453,730]","[2274000,5145000,5958000,1272000,2036000]",2080,16685000,15
5,12,5,"[1188,589,1579,1115,619]","[3485000,1721000,4789000,3357000,1770000]",1579,15122000,17
5,13,5,"[2047,704,429,1608,584]","[6206000,1964000,1223000,4566000,1670000]",2047,15629000,13
5,14,5,"[497,546,766,1638,2012]","[1408000,1608000,2165000,4882000,5737000]",2012,15800000,19
5,15,5,"[1103,1249,2061,417,665]","[3078000,3524000,6291000,1117000,1894000]",2061,15904000,19
5,16,5,"[1009,1489,480,1311,1065]","[2942000,4369000,1408000,3861000,3067000]",1489,15647000,27
5,17,5,"[1138,1763,912,1073,643]","[3257000,5275000,2565000,3016000,1824000]",1763,15937000,19
5,18,5,"[361,1298,1086,1324,1210]","[1010000,3894000,3185000,3900000,3523000]",1324,15512000,37
5,19,5,"[1087,878,741,1520,1631]","[3101000,2482000,2098000,4391000,4579000]",1631,16651000,35
5,20,5,"[1668,1299,364,1636,492]","[5008000,3686000,1070000,4610000,1471000]",1668,15845000,27
5,21,5,"[1352,1933,974,555,1012]","[3733000,5551000,2820000,1695000,2756000]",1933,16555000,33
5,22,5,"[557,475,434,2996,560]","[1549000,1376000,1205000,9186000,1618000]",2996,14934000,15
5,23,5,"[1493,544,1065,1690,450]","[4264000,1648000,3098000,5058000,1305000]",1690,15373000,47
5,24,5,"[479,1260,1444,1715,838]","[1321000,3567000,4099000,5083000,2306000]",1715,16376000,21
5,25,5,"[758,356,605,2687,695]","[2115000,997000,1756000,8251000,1972000]",2687,15091000,41
5,26,5,"[610,1635,1062,806,1150]","[1715000,4858000,3198000,2350000,3348000]",1635,15469000,27
5,27,5,"[1429,484,567,1399,1637]","[4047000,1430000,1588000,3944000,4914000]",1637,15923000,19
5,28,5,"[1008,1381,688,489,1686]","[2830000,4081000,2012000,1390000,5056000]",1686,15369000,19
5,29,5,"[560,350,986,1622,1683]","[1606000,996000,2884000,4810000,5001000]",1683,15297000,21
5,30,5,"[435,1082,1278,764,1674]","[1296000,3225000,3726000,2173000,4974000]",1674,15394000,35
5,31,5,"[618,774,614,2337,1306]","[1737000,2268000,1755000,6576000,3875000]",2337,16211000,25
5,32,5,"[1764,1776,343,708,343]","[5309000,5371000,983000,2160000,959000]",1776,14782000,27
5,33,5,"[846,1372,1155,522,1565]","[2477000,3794000,3403000,1483000,4645000]",1565,15802000,29
5,34,5,"[988,1070,1230,797,1376]","[2810000,3064000,3465000,2394000,4097000]",1376,15830000,31
5,35,5,"[1432,1634,861,1044,551]","[4113000,4879000,2402000,2997000,1561000]",1634,15952000,41
5,36,5,"[638,1251,730,1277,1531]","[1825000,3689000,2096000,3606000,4547000]",1531,15763000,43
5,37,5,"[1299,966,1256,327,1428]","[3872000,2752000,3637000,969000,4251000]",1428,15481000,17
5,38,5,"[2091,678,549,1573,550]","[6322000,1929000,1553000,4507000,1484000]",2091,15795000,17
5,39,5,"[1316,1065,901,1294,980]","[3887000,2973000,2600000,3730000,2829000]",1316,16019000,13
5,40,5,"[719,1704,1253,487,1246]","[2020000,5169000,3533000,1364000,3635000]",1704,15721000,15
6,1,5,"[429,587,2479,1018,653]","[1266000,1687000,7511000,3023000,1837000]",2479,15324000,19
6,2,5,"[1346,1432,752,619,1473]","[3667000,4217000,2101000,1859000,4414000]",1473,16258000,19
6,3,5,"[1396,486,803,2203,569]","[4064000,1369000,2203000,6624000,1638000]",2203,15898000,11
6,4,5,"[1341,1323,620,969,1216]","[3983000,3969000,1851000,2706000,3433000]",1341,15942000,19
6,5,5,"[495,1835,1581,1009,654]","[1371000,5528000,4439000,2972000,1827000]",1835,16137000,15
6,6,5,"[399,379,737,385,3079]","[1149000,1071000,2116000,1091000,9505000]",3079,14932000,23
6,7,5,"[3658,445,578,772,607]","[10160000,1356000,1648000,2176000,1754000]",3658,17094000,35
6,8,5,"[915,1788,519,387,1959]","[2652000,4993000,1392000,1121000,5979000]",1959,16137000,11
6,9,5,"[618,439,409,822,2873]","[1694000,1262000,1142000,2396000,8805000]",2873,15299000,21
6,10,5,"[854,1596,545,417,1881]","[2444000,4703000,1585000,1223000,5669000]",1881,15624000,43
6,11,5,"[1822,1216,412,1504,617]","[5506000,3470000,1144000,4272000,1715000]",1822,16107000,23
6,12,5,"[1559,734,482,1142,1688]","[4416000,2047000,1339000,3327000,5083000]",1688,16212000,39
6,13,5,"[279,1963,702,1346,1021]","[743000,5907000,1955000,3998000,3025000]",1963,15628000,31
6,14,5,"[910,1834,572,749,1437]","[2540000,5506000,1675000,2139000,4117000]",1834,15977000,17
6,15,5,"[1745,994,678,670,1170]","[5225000,2886000,1935000,1934000,3540000]",1745,15520000,21
6,16,5,"[489,465,635,1528,2227]","[1475000,1280000,1775000,4406000,6755000]",2227,15691000,21
6,17,5,"[893,616,1730,793,1620]","[2551000,1704000,5179000,2249000,4626000]",1730,16309000,31
6,18,5,"[1165,406,1762,616,1839]","[3389000,1187000,4995000,1769000,5238000]",1839,16578000,15
6,19,5,"[1908,589,1408,1552,418]","[5394000,1693000,4001000,4473000,1166000]",1908,16727000,23
6,20,5,"[1168,1570,504,1280,1000]","[3371000,4705000,1393000,3755000,2792000]",1570,16016000,15
6,21,5,"[1636,793,1273,737,833]","[4904000,2351000,3819000,2146000,2329000]",1636,15549000,25
6,22,5,"[841,1025,1428,517,1450]","[2462000,3007000,4245000,1523000,4290000]",1450,15527000,25
6,23,5,"[1918,699,1445,522,860]","[5798000,2012000,4051000,1557000,2447000]",1918,15865000,13
6,24,5,"[660,722,2068,1947,599]","[1881000,2004000,5840000,5551000,1702000]",2068,16978000,9
6,25,5,"[601,885,518,1793,1717]","[1673000,2571000,1492000,5432000,4902000]",1793,16070000,35
6,26,5,"[871,1681,644,819,1665]","[2471000,4748000,1845000,2298000,4964000]",1681,16326000,11
6,27,5,"[1483,604,392,565,2324]","[4222000,1667000,1123000,1646000,7057000]",2324,15715000,19
6,28,5,"[1060,675,1312,1543,1185]","[2924000,1920000,3758000,4618000,3321000]",1543,16541000,15
6,29,5,"[738,1427,489,324,2420]","[2087000,4031000,1437000,931000,7321000]",2420,15807000,11
6,30,5,"[723,395,1599,1654,1716]","[2070000,1057000,4503000,4718000,4836000]",1716,17184000,9
6,31,5,"[1176,751,1561,728,1494]","[3416000,2104000,4360000,2054000,4457000]",1561,16391000,15
6,32,5,"[561,782,759,1622,1544]","[1545000,2336000,2224000,4837000,4600000]",1622,15542000,51
6,33,5,"[2365,692,621,856,720]","[7190000,2007000,1768000,2476000,2037000]",2365,15478000,19
6,34,5,"[1758,520,1362,552,1294]","[5284000,1524000,3789000,1575000,3785000]",1758,15957000,29
6,35,5,"[613,397,1275,895,2060]","[1798000,1154000,3728000,2546000,6226000]",2060,15452000,55
6,36,5,"[384,1891,688,706,1905]","[1104000,5294000,2002000,2005000,5722000]",1905,16127000,17
6,37,5,"[1423,1496,864,1367,431]","[4061000,4463000,2374000,4007000,1242000]",1496,16147000,15
6,38,5,"[949,1133,577,1824,1047]","[2563000,3279000,1690000,5444000,3044000]",1824,16020000,25
6,39,5,"[2975,1306,299,496,716]","[8396000,3873000,847000,1448000,2017000]",2975,16581000,39
6,40,5,"[3642,461,427,854,592]","[10194000,1307000,1208000,2527000,1724000]",3642,16960000,21
7,1,5,"[1008,593,1757,853,1704]","[2919000,1684000,4854000,2467000,4823000]",1757,16747000,33
7,2,5,"[546,1362,1925,830,830]","[1515000,3870000,5743000,2368000,2383000]",1925,15879000,15
7,3,5,"[1254,1319,458,1241,1451]","[3736000,3914000,1280000,3393000,4047000]",1451,16370000,17
7,4,5,"[478,717,1571,1051,1796]","[1328000,2049000,4399000,2941000,5407000]",1796,16124000,29
7,5,5,"[440,3294,431,484,1058]","[1255000,9338000,1204000,1472000,3028000]",3294,16297000,11
7,6,5,"[1529,790,763,1595,862]","[4239000,2281000,2165000,4794000,2481000]",1595,15960000,19
7,7,5,"[1512,1198,769,1064,832]","[4501000,3461000,2230000,3125000,2372000]",1512,15689000,29
7,8,5,"[904,973,1186,1013,1072]","[2604000,2945000,3507000,3013000,3140000]",1186,15209000,37
7,9,5,"[2048,666,599,1740,440]","[6187000,1854000,1654000,4853000,1331000]",2048,15879000,21
7,10,5,"[1546,1409,978,898,782]","[4372000,4198000,2815000,2571000,2148000]",1546,16104000,35
7,11,5,"[905,1814,1186,860,685]","[2572000,5443000,3347000,2401000,2024000]",1814,15787000,21
7,12,5,"[1094,1138,987,1190,830]","[3222000,3299000,2955000,3434000,2484000]",1190,15394000,45
7,13,5,"[878,1114,958,717,1624]","[2564000,3257000,2747000,2054000,4886000]",1624,15508000,25
7,14,5,"[1480,801,1342,971,834]","[4171000,2309000,3993000,2883000,2401000]",1480,15757000,37
7,15,5,"[1453,1515,384,1563,581]","[4253000,4476000,1063000,4416000,1690000]",1563,15898000,25
7,16,5,"[566,1574,1895,703,834]","[1609000,4348000,5696000,2000000,2370000]",1895,16023000,11
7,17,5,"[929,2301,503,1008,890]","[2704000,6625000,1333000,2972000,2510000]",2301,16144000,23
7,18,5,"[1495,1640,705,653,964]","[4429000,4626000,2006000,1925000,2828000]",1640,15814000,33
7,19,5,"[530,419,725,1185,2525]","[1524000,1119000,1963000,3363000,7679000]",2525,15648000,9
7,20,5,"[662,359,490,1024,2510]","[1921000,1033000,1424000,2963000,7636000]",2510,14977000,23
7,21,5,"[726,305,643,2832,453]","[2126000,859000,1853000,8707000,1251000]",2832,14796000,23
7,22,5,"[744,517,1442,1266,1380]","[2114000,1463000,4305000,3591000,4127000]",1442,15600000,25
7,23,5,"[779,423,750,1614,1823]","[2189000,1227000,2197000,4536000,5524000]",1823,15673000,19
7,24,5,"[2166,606,950,1519,547]","[6161000,1722000,2662000,4300000,1629000]",2166,16474000,17
