iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules,source_auxiliary_value
1,1,5,"[678,874,668,254,1380]","[1962000,2522000,1854000,700000,4189000]",1380,11227000,19
1,2,5,"[642,952,592,913,811]","[1840000,2792000,1688000,2707000,2338000]",952,11365000,53
1,3,5,"[815,787,1124,983,435]","[2275000,2182000,3373000,2722000,1263000]",1124,11815000,37
1,4,5,"[919,457,670,969,875]","[2658000,1321000,1923000,2889000,2517000]",969,11308000,49
1,5,5,"[439,812,854,860,869]","[1238000,2458000,2500000,2527000,2487000]",869,11210000,41
1,6,5,"[732,1500,368,934,404]","[2022000,4485000,1045000,2728000,1121000]",1500,11401000,31
1,7,5,"[707,1031,742,687,683]","[2006000,3078000,2119000,2011000,1996000]",1031,11210000,35
1,8,5,"[590,480,683,1725,509]","[1627000,1332000,1885000,5247000,1411000]",1725,11502000,43
1,9,5,"[611,580,1323,490,853]","[1675000,1628000,3926000,1496000,2546000]",1323,11271000,65
1,10,5,"[1626,373,519,593,992]","[4774000,1039000,1518000,1621000,2776000]",1626,11728000,61
1,11,5,"[605,817,919,1079,527]","[1798000,2232000,2696000,3223000,1488000]",1079,11437000,45
1,12,5,"[642,1422,863,766,512]","[1872000,4035000,2470000,2123000,1468000]",1422,11968000,61
1,13,5,"[588,985,962,530,851]","[1665000,2749000,2857000,1603000,2494000]",985,11368000,37
1,14,5,"[753,1048,382,992,668]","[2208000,3006000,1055000,3000000,1950000]",1048,11219000,69
1,15,5,"[965,825,388,941,936]","[2739000,2266000,1137000,2750000,2764000]",965,11656000,19
1,16,5,"[618,950,447,759,1206]","[1703000,2775000,1248000,2262000,3489000]",1206,11477000,19
1,17,5,"[1446,727,616,663,604]","[4083000,2109000,1859000,1884000,1733000]",1446,11668000,37
1,18,5,"[401,1334,654,394,1072]","[1159000,3934000,1912000,1128000,3097000]",1334,11230000,33
1,19,5,"[579,409,1530,670,641]","[1676000,1166000,4545000,1917000,1888000]",1530,11192000,71
1,20,5,"[540,774,431,936,1425]","[1549000,2162000,1181000,2584000,4284000]",1425,11760000,25
1,21,5,"[298,1292,636,583,1074]","[822000,3794000,1818000,1653000,3189000]",1292,11276000,31
1,22,5,"[381,1397,448,346,1413]","[1125000,3887000,1295000,1016000,4168000]",1413,11491000,29
1,23,5,"[797,1266,763,581,577]","[2238000,3813000,2143000,1665000,1638000]",1266,11497000,39
1,24,5,"[1242,1167,628,626,340]","[3647000,3356000,1820000,1743000,965000]",1242,11531000,25
1,25,5,"[732,595,725,1093,937]","[2181000,1655000,2130000,3118000,2612000]",1093,11696000,31
1,26,5,"[456,1443,725,708,851]","[1295000,4071000,1990000,2048000,2484000]",1443,11888000,51
1,27,5,"[715,904,933,815,625]","[2054000,2712000,2653000,2320000,1801000]",933,11540000,41
1,28,5,"[469,872,1039,1147,477]","[1393000,2483000,3068000,3225000,1380000]",1147,11549000,59
1,29,5,"[536,933,602,796,945]","[1508000,2759000,1772000,2350000,2798000]",945,11187000,43
1,30,5,"[652,564,620,294,1774]","[1794000,1626000,1746000,876000,5279000]",1774,11321000,43
1,31,5,"[720,1256,1210,355,326]","[2139000,3619000,3536000,1020000,931000]",1256,11245000,49
1,32,5,"[451,764,1418,496,720]","[1304000,2275000,4087000,1452000,2154000]",1418,11272000,97
1,33,5,"[610,598,547,1209,934]","[1730000,1750000,1563000,3468000,2837000]",1209,11348000,77
1,34,5,"[434,825,565,584,1476]","[1219000,2394000,1655000,1681000,4347000]",1476,11296000,37
1,35,5,"[587,1044,486,792,1147]","[1690000,2940000,1383000,2263000,3370000]",1147,11646000,25
1,36,5,"[657,917,787,787,1057]","[1902000,2558000,2232000,2246000,3017000]",1057,11955000,27
1,37,5,"[1095,595,594,834,774]","[3249000,1696000,1710000,2475000,2189000]",1095,11319000,59
1,38,5,"[962,883,655,806,719]","[2780000,2595000,1821000,2367000,2014000]",962,11577000,29
1,39,5,"[1207,494,1359,448,521]","[3395000,1449000,4009000,1245000,1483000]",1359,11581000,61
1,40,5,"[621,573,756,898,1263]","[1791000,1569000,2211000,2592000,3600000]",1263,11763000,25
2,1,5,"[418,1612,1082,863,240]","[1172000,4643000,3077000,2494000,675000]",1612,12061000,29
2,2,5,"[1426,520,712,573,694]","[4211000,1559000,1990000,1690000,2009000]",1426,11459000,35
2,3,5,"[924,1014,522,542,1050]","[2608000,2846000,1583000,1670000,3015000]",1050,11722000,21
2,4,5,"[735,537,1291,1061,578]","[2163000,1476000,3694000,3018000,1669000]",1291,12020000,59
2,5,5,"[623,276,1453,348,1317]","[1811000,777000,4231000,1025000,3807000]",1453,11651000,45
2,6,5,"[737,959,1227,531,458]","[2139000,2797000,3670000,1560000,1276000]",1227,11442000,21
2,7,5,"[319,741,822,1554,397]","[917000,2034000,2397000,4757000,1182000]",1554,11287000,43
2,8,5,"[506,582,1199,866,1118]","[1426000,1676000,3400000,2506000,3163000]",1199,12171000,63
2,9,5,"[640,522,721,1350,623]","[1807000,1599000,2120000,4032000,1777000]",1350,11335000,71
2,10,5,"[276,969,815,1006,942]","[786000,2870000,2296000,2928000,2766000]",1006,11646000,65
2,11,5,"[1094,435,1461,703,634]","[3085000,1201000,4188000,1988000,1820000]",1461,12282000,65
2,12,5,"[644,917,735,818,844]","[1829000,2713000,2132000,2368000,2519000]",917,11561000,53
2,13,5,"[1173,936,883,490,473]","[3530000,2758000,2507000,1386000,1346000]",1173,11527000,55
2,14,5,"[471,1431,488,1095,526]","[1368000,4227000,1406000,3099000,1544000]",1431,11644000,37
2,15,5,"[338,529,1074,898,1166]","[934000,1562000,3090000,2585000,3463000]",1166,11634000,35
2,16,5,"[1180,410,572,489,1219]","[3493000,1180000,1720000,1348000,3623000]",1219,11364000,49
2,17,5,"[606,910,890,933,932]","[1671000,2652000,2592000,2709000,2562000]",933,12186000,47
2,18,5,"[408,937,1024,1016,544]","[1179000,2758000,3011000,2984000,1549000]",1024,11481000,53
2,19,5,"[389,533,1286,1289,402]","[1144000,1531000,3795000,3835000,1115000]",1289,11420000,47
2,20,5,"[439,1030,688,1418,738]","[1282000,2844000,1892000,4036000,2171000]",1418,12225000,71
2,21,5,"[664,449,1554,755,409]","[1882000,1323000,4728000,2170000,1172000]",1554,11275000,77
2,22,5,"[692,993,729,810,1026]","[1961000,2820000,2104000,2376000,2880000]",1026,12141000,35
2,23,5,"[478,527,498,752,1872]","[1407000,1522000,1489000,2173000,5292000]",1872,11883000,45
2,24,5,"[1177,498,529,760,1022]","[3460000,1500000,1451000,2163000,3019000]",1177,11593000,67
2,25,5,"[717,978,989,554,966]","[2133000,2776000,2812000,1570000,2741000]",989,12032000,21
2,26,5,"[822,701,807,1092,504]","[2367000,2065000,2370000,3183000,1466000]",1092,11451000,35
2,27,5,"[732,1535,600,624,445]","[2106000,4642000,1712000,1762000,1301000]",1535,11523000,41
2,28,5,"[712,855,1043,447,993]","[2011000,2527000,3037000,1297000,2834000]",1043,11706000,39
2,29,5,"[432,523,1026,1307,520]","[1290000,1419000,3018000,3903000,1594000]",1307,11224000,45
2,30,5,"[467,1317,584,790,800]","[1345000,3973000,1617000,2249000,2346000]",1317,11530000,23
2,31,5,"[769,540,456,932,1350]","[2250000,1546000,1336000,2583000,4011000]",1350,11726000,61
2,32,5,"[334,1227,699,418,1296]","[983000,3602000,1950000,1202000,3842000]",1296,11579000,69
2,33,5,"[364,844,1050,1032,671]","[1070000,2472000,3038000,3063000,1908000]",1050,11551000,39
2,34,5,"[899,911,838,780,761]","[2570000,2709000,2387000,2195000,2129000]",911,11990000,49
2,35,5,"[809,392,523,943,1351]","[2347000,1102000,1526000,2655000,4053000]",1351,11683000,41
2,36,5,"[411,1413,939,997,547]","[1163000,4020000,2703000,2813000,1541000]",1413,12240000,55
2,37,5,"[887,1085,478,582,1148]","[2548000,3151000,1309000,1716000,3277000]",1148,12001000,47
2,38,5,"[1158,925,1172,467,457]","[3273000,2645000,3446000,1381000,1262000]",1172,12007000,33
2,39,5,"[1237,479,365,1239,583]","[3662000,1396000,1051000,3578000,1739000]",1239,11426000,47
2,40,5,"[1012,635,1107,583,713]","[3044000,1777000,3189000,1674000,2039000]",1107,11723000,51
3,1,5,"[409,615,1032,1141,500]","[1139000,1779000,2978000,3446000,1401000]",1141,10743000,29
3,2,5,"[954,746,851,494,989]","[2723000,2071000,2419000,1435000,2785000]",989,11433000,27
3,3,5,"[500,395,1066,914,1049]","[1365000,1110000,3098000,2633000,3013000]",1066,11219000,37
3,4,5,"[785,733,885,659,901]","[2195000,2120000,2497000,1818000,2666000]",901,11296000,29
3,5,5,"[996,1078,536,550,530]","[2893000,3135000,1492000,1628000,1594000]",1078,10742000,71
3,6,5,"[692,470,984,1182,693]","[2000000,1327000,2649000,3449000,1965000]",1182,11390000,73
3,7,5,"[393,550,461,998,1296]","[1140000,1634000,1325000,2845000,3810000]",1296,10754000,29
3,8,5,"[1195,875,773,460,403]","[3530000,2532000,2246000,1330000,1145000]",1195,10783000,63
3,9,5,"[773,388,1230,272,1223]","[2254000,1094000,3632000,769000,3372000]",1230,11121000,29
3,10,5,"[701,522,872,876,845]","[2047000,1500000,2479000,2574000,2381000]",876,10981000,41
3,11,5,"[1313,652,722,585,503]","[3892000,1781000,1996000,1760000,1489000]",1313,10918000,71
3,12,5,"[604,953,477,1066,730]","[1715000,2761000,1422000,3074000,2071000]",1066,11043000,51
3,13,5,"[945,778,715,484,940]","[2724000,2213000,2128000,1378000,2650000]",945,11093000,75
3,14,5,"[545,835,1011,977,892]","[1517000,2291000,2743000,2731000,2594000]",1011,11876000,29
3,15,5,"[1033,382,657,798,1048]","[3001000,1076000,1839000,2247000,3041000]",1048,11204000,59
3,16,5,"[623,495,1722,457,333]","[1782000,1455000,5117000,1298000,966000]",1722,10618000,53
3,17,5,"[720,1000,1010,730,464]","[2098000,2813000,2928000,2046000,1308000]",1010,11193000,41
3,18,5,"[727,718,433,1228,416]","[2146000,2095000,1211000,3726000,1240000]",1228,10418000,91
3,19,5,"[1455,540,662,485,960]","[4090000,1536000,1813000,1393000,2742000]",1455,11574000,83
3,20,5,"[567,602,318,1481,1037]","[1680000,1709000,867000,4141000,2970000]",1481,11367000,67
3,21,5,"[584,303,649,878,1499]","[1669000,864000,1787000,2405000,4461000]",1499,11186000,27
3,22,5,"[726,816,710,840,752]","[2099000,2392000,2056000,2388000,2148000]",840,11083000,53
3,23,5,"[929,796,514,550,1232]","[2627000,2274000,1514000,1524000,3457000]",1232,11396000,81
3,24,5,"[599,536,1465,872,369]","[1648000,1497000,4324000,2556000,1016000]",1465,11041000,43
3,25,5,"[409,1427,765,550,1047]","[1123000,3998000,2141000,1541000,2964000]",1427,11767000,85
3,26,5,"[768,1482,664,637,477]","[2211000,4224000,1856000,1778000,1356000]",1482,11425000,57
3,27,5,"[871,948,456,939,524]","[2536000,2757000,1281000,2706000,1568000]",948,10848000,35
3,28,5,"[1247,467,680,615,814]","[3716000,1291000,1840000,1812000,2347000]",1247,11006000,41
3,29,5,"[1178,442,1230,521,404]","[3445000,1287000,3438000,1552000,1186000]",1230,10908000,71
3,30,5,"[952,738,651,657,877]","[2804000,2103000,1824000,1854000,2542000]",952,11127000,53
3,31,5,"[383,1060,672,462,1396]","[1085000,2954000,1804000,1299000,4167000]",1396,11309000,91
3,32,5,"[396,844,1218,744,659]","[1086000,2412000,3631000,2097000,1873000]",1218,11099000,51
3,33,5,"[393,1008,974,1034,492]","[1075000,2969000,2835000,2872000,1422000]",1034,11173000,33
3,34,5,"[1128,392,418,868,1109]","[3328000,1114000,1148000,2420000,3188000]",1128,11198000,19
3,35,5,"[742,1164,377,440,1086]","[2087000,3331000,1058000,1261000,3256000]",1164,10993000,89
3,36,5,"[612,910,611,990,927]","[1712000,2573000,1740000,2807000,2637000]",990,11469000,19
3,37,5,"[792,521,394,681,1331]","[2190000,1485000,1114000,2018000,3988000]",1331,10795000,57
3,38,5,"[733,656,372,812,1135]","[2144000,1879000,1074000,2327000,3359000]",1135,10783000,59
3,39,5,"[893,1036,1112,454,366]","[2488000,2950000,3248000,1340000,1047000]",1112,11073000,79
3,40,5,"[1013,683,689,455,984]","[2867000,2020000,1901000,1345000,2874000]",1013,11007000,43
4,1,5,"[616,581,1300,982,532]","[1781000,1711000,3953000,2722000,1508000]",1300,11675000,67
4,2,5,"[785,1106,579,923,543]","[2227000,3313000,1679000,2750000,1593000]",1106,11562000,61
4,3,5,"[926,987,997,293,1022]","[2578000,2874000,2905000,805000,2941000]",1022,12103000,33
4,4,5,"[666,502,1142,892,678]","[1831000,1578000,3388000,2593000,2031000]",1142,11421000,59
4,5,5,"[882,320,675,1444,670]","[2610000,901000,1865000,4391000,1874000]",1444,11641000,45
4,6,5,"[450,391,1492,903,701]","[1344000,1142000,4460000,2571000,2005000]",1492,11522000,35
4,7,5,"[1006,946,368,851,983]","[2850000,2737000,1051000,2452000,2857000]",1006,11947000,47
4,8,5,"[914,823,1021,598,636]","[2660000,2385000,3004000,1709000,1888000]",1021,11646000,45
4,9,5,"[598,1101,584,550,1114]","[1733000,3216000,1675000,1680000,3251000]",1114,11555000,35
4,10,5,"[634,683,552,1234,836]","[1792000,1969000,1704000,3663000,2440000]",1234,11568000,27
4,11,5,"[817,358,737,930,1260]","[2306000,1041000,2130000,2672000,3712000]",1260,11861000,37
4,12,5,"[437,905,806,441,1612]","[1199000,2677000,2289000,1255000,4640000]",1612,12060000,23
4,13,5,"[854,995,543,1148,673]","[2444000,2830000,1512000,3366000,1923000]",1148,12075000,17
4,14,5,"[205,487,2115,478,473]","[626000,1370000,6396000,1402000,1369000]",2115,11163000,39
4,15,5,"[1074,414,1114,1027,486]","[3201000,1173000,3224000,2942000,1359000]",1114,11899000,51
4,16,5,"[1008,857,1045,835,682]","[2865000,2425000,2980000,2333000,1912000]",1045,12515000,65
4,17,5,"[477,1073,854,440,1288]","[1311000,3007000,2586000,1252000,3761000]",1288,11917000,41
4,18,5,"[549,517,991,1065,830]","[1618000,1440000,2828000,3216000,2460000]",1065,11562000,29
4,19,5,"[827,789,1521,420,359]","[2356000,2235000,4568000,1250000,1084000]",1521,11493000,23
4,20,5,"[573,1208,341,1391,284]","[1748000,3538000,994000,4174000,793000]",1391,11247000,33
4,21,5,"[554,719,749,998,1025]","[1648000,2157000,2164000,2803000,2963000]",1025,11735000,47
4,22,5,"[518,1230,801,1226,589]","[1425000,3429000,2299000,3463000,1775000]",1230,12391000,15
4,23,5,"[643,577,573,1129,1311]","[1847000,1649000,1659000,3218000,3747000]",1311,12120000,79
4,24,5,"[1093,666,1185,641,631]","[3083000,1841000,3462000,1846000,1859000]",1185,12091000,43
4,25,5,"[1026,411,1299,1072,306]","[2935000,1207000,3735000,3149000,851000]",1299,11877000,27
4,26,5,"[1034,730,741,610,1054]","[3018000,2012000,2077000,1766000,3096000]",1054,11969000,35
4,27,5,"[423,1482,1077,547,370]","[1287000,4444000,3072000,1601000,1049000]",1482,11453000,35
4,28,5,"[783,884,651,890,848]","[2262000,2484000,1864000,2650000,2499000]",890,11759000,43
4,29,5,"[332,1342,436,1260,493]","[957000,3958000,1236000,3782000,1439000]",1342,11372000,39
4,30,5,"[466,387,1319,1424,488]","[1364000,1109000,3922000,3998000,1450000]",1424,11843000,59
4,31,5,"[1553,759,666,870,448]","[4396000,2175000,1943000,2427000,1310000]",1553,12251000,29
4,32,5,"[1707,591,385,412,867]","[5189000,1630000,1060000,1181000,2514000]",1707,11574000,63
4,33,5,"[974,943,976,461,790]","[2698000,2756000,2822000,1345000,2339000]",976,11960000,33
4,34,5,"[611,722,1467,919,457]","[1798000,2034000,4170000,2726000,1293000]",1467,12021000,45
4,35,5,"[1266,750,417,715,964]","[3702000,2158000,1158000,2189000,2675000]",1266,11882000,45
4,36,5,"[383,857,310,1654,742]","[1120000,2490000,915000,4955000,2078000]",1654,11558000,23
4,37,5,"[1359,436,635,902,669]","[4044000,1247000,1845000,2672000,1851000]",1359,11659000,47
4,38,5,"[598,1046,525,733,913]","[1733000,3163000,1512000,2182000,2699000]",1046,11289000,55
4,39,5,"[537,433,1372,869,696]","[1521000,1282000,4115000,2564000,2001000]",1372,11483000,49
4,40,5,"[572,734,968,920,912]","[1663000,2179000,2815000,2574000,2635000]",968,11866000,55
5,1,5,"[1053,392,477,1033,896]","[3081000,1147000,1423000,3078000,2501000]",1053,11230000,67
5,2,5,"[481,1191,1141,512,530]","[1364000,3560000,3326000,1439000,1530000]",1191,11219000,31
5,3,5,"[580,673,948,1102,974]","[1643000,1921000,2693000,3016000,2809000]",1102,12082000,77
5,4,5,"[453,1011,1134,553,1097]","[1332000,2955000,3083000,1565000,3090000]",1134,12025000,19
5,5,5,"[816,1529,522,394,841]","[2332000,4336000,1518000,1126000,2420000]",1529,11732000,53
5,6,5,"[616,856,601,589,1150]","[1768000,2493000,1860000,1700000,3336000]",1150,11157000,45
5,7,5,"[1099,1099,602,942,484]","[3113000,3097000,1714000,2640000,1412000]",1099,11976000,29
5,8,5,"[566,1217,549,601,1140]","[1571000,3568000,1581000,1703000,3281000]",1217,11704000,29
5,9,5,"[501,559,929,1003,1018]","[1434000,1580000,2651000,2967000,2894000]",1018,11526000,33
5,10,5,"[574,415,800,661,1548]","[1655000,1208000,2305000,1865000,4494000]",1548,11527000,35
5,11,5,"[579,546,544,1234,1241]","[1617000,1580000,1611000,3512000,3505000]",1241,11825000,21
5,12,5,"[453,1086,636,999,766]","[1350000,3152000,1795000,2932000,2168000]",1086,11397000,69
5,13,5,"[1079,1081,421,832,490]","[3055000,3171000,1178000,2498000,1442000]",1081,11344000,81
5,14,5,"[390,779,785,1045,1045]","[1128000,2227000,2302000,2996000,3001000]",1045,11654000,31
5,15,5,"[688,365,558,1689,527]","[1896000,1033000,1580000,5103000,1570000]",1689,11182000,17
5,16,5,"[526,467,1434,421,960]","[1565000,1377000,4285000,1163000,2751000]",1434,11141000,43
5,17,5,"[935,461,567,875,1105]","[2641000,1330000,1641000,2560000,3272000]",1105,11444000,23
5,18,5,"[1003,418,1213,395,759]","[3030000,1244000,3575000,1126000,2163000]",1213,11138000,31
5,19,5,"[1059,469,422,730,1346]","[3042000,1307000,1122000,2075000,4039000]",1346,11585000,75
5,20,5,"[685,1012,785,458,1049]","[1997000,2882000,2284000,1303000,3059000]",1049,11525000,23
5,21,5,"[714,527,1097,1098,387]","[2100000,1516000,3192000,3266000,1111000]",1098,11185000,57
