iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules,source_auxiliary_value
3,27,8,"[463,257,468,879,418,771,910,314]","[1277000,730000,1357000,2424000,1235000,2268000,2599000,894000]",910,12784000,15
3,28,8,"[727,286,490,1141,404,568,573,449]","[2033000,812000,1381000,3230000,1156000,1672000,1578000,1252000]",1141,13114000,17
3,29,8,"[1088,1032,479,245,155,660,176,466]","[3240000,2985000,1378000,685000,436000,1908000,534000,1251000]",1088,12417000,21
3,30,8,"[283,570,255,284,777,266,1541,296]","[807000,1690000,720000,775000,2187000,724000,4589000,847000]",1541,12339000,15
3,31,8,"[259,742,740,586,273,719,351,495]","[764000,2140000,2226000,1720000,787000,2107000,993000,1395000]",742,12132000,29
3,32,8,"[461,822,358,287,966,407,713,405]","[1363000,2347000,1040000,838000,2754000,1178000,2044000,1113000]",966,12677000,19
3,33,8,"[343,119,622,1674,419,266,182,883]","[954000,337000,1826000,4801000,1194000,711000,505000,2485000]",1674,12813000,25
3,34,8,"[1068,173,300,849,1088,429,255,592]","[3011000,475000,789000,2443000,3004000,1224000,681000,1688000]",1088,13315000,11
3,35,8,"[81,690,977,128,345,804,359,702]","[243000,1965000,2779000,382000,1035000,2412000,1060000,2116000]",977,11992000,23
3,36,8,"[590,168,420,659,381,1095,234,700]","[1657000,462000,1240000,1973000,1169000,3144000,669000,2008000]",1095,12322000,27
3,37,8,"[271,687,564,451,919,391,715,498]","[774000,1916000,1602000,1282000,2648000,1113000,2016000,1441000]",919,12792000,19
3,38,8,"[502,689,1129,298,221,267,565,557]","[1408000,2014000,3317000,847000,627000,777000,1656000,1614000]",1129,12260000,23
3,39,8,"[636,497,684,567,1047,464,271,417]","[1776000,1414000,1940000,1629000,2910000,1305000,782000,1260000]",1047,13016000,17
3,40,8,"[451,360,717,319,314,600,578,961]","[1344000,1041000,2088000,924000,865000,1746000,1658000,2756000]",961,12422000,17
4,1,8,"[259,208,1115,614,764,159,502,343]","[728000,626000,3254000,1730000,2198000,450000,1381000,965000]",1115,11332000,31
4,2,8,"[828,339,308,694,239,816,216,472]","[2470000,952000,847000,1948000,675000,2333000,609000,1345000]",828,11179000,25
4,3,8,"[542,321,431,858,336,824,575,226]","[1534000,924000,1143000,2386000,950000,2363000,1695000,629000]",858,11624000,29
4,4,8,"[982,353,403,1050,470,356,355,235]","[2706000,1036000,1067000,2957000,1360000,972000,1038000,681000]",1050,11817000,17
4,5,8,"[346,483,281,372,558,487,847,395]","[984000,1478000,808000,1053000,1534000,1465000,2504000,1104000]",847,10930000,37
4,6,8,"[257,335,409,1053,571,252,699,216]","[727000,1006000,1169000,3006000,1625000,744000,2082000,612000]",1053,10971000,31
4,7,8,"[190,688,509,280,167,1462,212,252]","[518000,2009000,1486000,813000,453000,4352000,536000,741000]",1462,10908000,33
4,8,8,"[682,1226,256,951,203,242,232,325]","[1877000,3439000,739000,2651000,579000,669000,677000,966000]",1226,11597000,25
4,9,8,"[493,295,409,601,333,414,726,518]","[1373000,876000,1160000,1745000,946000,1212000,2156000,1516000]",726,10984000,41
4,10,8,"[542,566,393,651,223,388,636,590]","[1468000,1635000,1071000,1861000,636000,1125000,1800000,1786000]",651,11382000,25
4,11,8,"[495,576,890,963,242,326,200,222]","[1398000,1722000,2554000,2743000,700000,959000,538000,595000]",963,11209000,29
4,12,8,"[681,260,806,345,1154,497,114,185]","[1891000,764000,2305000,958000,3325000,1390000,297000,526000]",1154,11456000,13
4,13,8,"[641,133,562,761,367,312,712,206]","[1948000,367000,1650000,2185000,1070000,897000,2134000,559000]",761,10810000,31
4,14,8,"[332,257,374,477,272,764,1131,392]","[940000,697000,1064000,1404000,733000,2067000,3353000,1111000]",1131,11369000,27
4,15,8,"[936,353,416,871,494,603,239,224]","[2614000,1039000,1186000,2465000,1421000,1633000,668000,610000]",936,11636000,37
4,16,8,"[449,326,299,599,522,1066,316,511]","[1207000,925000,805000,1732000,1533000,3005000,959000,1433000]",1066,11599000,39
4,17,8,"[666,511,649,580,555,480,206,323]","[1956000,1475000,1815000,1588000,1554000,1430000,589000,936000]",666,11343000,21
4,18,8,"[209,216,501,320,380,491,1249,328]","[589000,642000,1449000,910000,1101000,1456000,3710000,925000]",1249,10782000,37
4,19,8,"[175,405,288,811,42,1211,269,655]","[508000,1167000,807000,2387000,102000,3577000,718000,1826000]",1211,11092000,33
4,20,8,"[622,226,656,497,596,374,495,534]","[1801000,662000,1867000,1403000,1695000,1045000,1407000,1503000]",656,11383000,23
4,21,8,"[517,561,591,191,139,860,582,687]","[1442000,1554000,1707000,499000,389000,2489000,1608000,1941000]",860,11629000,21
4,22,8,"[442,307,818,313,367,222,1070,356]","[1268000,905000,2298000,881000,1031000,663000,3093000,1078000]",1070,11217000,29
4,23,8,"[220,538,397,313,1020,400,285,652]","[632000,1547000,1097000,893000,3025000,1157000,799000,1901000]",1020,11051000,31
4,24,8,"[455,673,202,771,160,1235,246,283]","[1276000,1953000,556000,2230000,455000,3463000,696000,800000]",1235,11429000,35
4,25,8,"[482,475,207,203,419,1356,205,296]","[1449000,1283000,600000,574000,1222000,4037000,620000,890000]",1356,10675000,43
4,26,8,"[881,271,850,342,521,128,596,173]","[2630000,755000,2460000,977000,1528000,342000,1732000,490000]",881,10914000,27
4,27,8,"[990,649,792,527,182,166,289,394]","[2898000,1846000,2346000,1447000,502000,434000,797000,1097000]",990,11367000,19
4,28,8,"[531,462,215,342,558,361,853,832]","[1509000,1281000,580000,990000,1599000,1002000,2362000,2405000]",853,11728000,11
4,29,8,"[286,702,200,812,450,315,492,709]","[790000,2037000,576000,2335000,1270000,893000,1402000,2027000]",812,11330000,23
4,30,8,"[491,421,498,754,272,340,339,714]","[1339000,1210000,1455000,2179000,802000,1011000,1014000,2037000]",754,11047000,35
4,31,8,"[622,660,374,228,313,920,455,439]","[1752000,1920000,1030000,684000,883000,2627000,1299000,1196000]",920,11391000,39
4,32,8,"[796,168,329,653,532,430,409,691]","[2285000,462000,956000,1827000,1568000,1262000,1152000,1922000]",796,11434000,19
4,33,8,"[611,606,219,277,240,681,300,863]","[1781000,1740000,669000,807000,633000,1899000,918000,2533000]",863,10980000,35
4,34,8,"[280,270,506,749,250,1164,492,319]","[728000,795000,1397000,2131000,725000,3399000,1379000,899000]",1164,11453000,23
4,35,8,"[338,321,272,633,397,771,493,772]","[950000,867000,769000,1856000,1163000,2186000,1407000,2237000]",772,11435000,23
4,36,8,"[710,248,489,197,460,680,753,283]","[2041000,687000,1440000,574000,1282000,1978000,2228000,806000]",753,11036000,21
4,37,8,"[273,432,294,1502,523,211,392,295]","[809000,1269000,864000,4257000,1481000,582000,1134000,844000]",1502,11240000,29
4,38,8,"[487,349,647,574,592,724,394,159]","[1401000,989000,1911000,1624000,1613000,2049000,1193000,459000]",724,11239000,33
4,39,8,"[536,1018,158,642,538,138,207,787]","[1514000,2902000,442000,1827000,1532000,375000,594000,2239000]",1018,11425000,17
4,40,8,"[285,209,618,209,885,990,255,445]","[785000,620000,1751000,590000,2556000,2928000,719000,1204000]",990,11153000,23
5,1,8,"[806,140,337,504,268,1358,522,414]","[2311000,380000,1011000,1410000,785000,3930000,1506000,1194000]",1358,12527000,25
5,2,8,"[407,664,205,649,461,908,163,873]","[1189000,1879000,572000,1889000,1265000,2727000,458000,2525000]",908,12504000,21
5,3,8,"[289,830,397,966,997,238,412,175]","[806000,2461000,1139000,2879000,2837000,700000,1183000,481000]",997,12486000,29
5,4,8,"[885,1133,185,382,497,664,221,569]","[2495000,3292000,497000,1074000,1375000,1915000,652000,1600000]",1133,12900000,21
5,5,8,"[623,669,729,213,949,474,391,534]","[1701000,1874000,2064000,593000,2858000,1346000,1088000,1492000]",949,13016000,17
5,6,8,"[286,485,829,174,546,452,1163,237]","[824000,1404000,2432000,498000,1595000,1291000,3450000,651000]",1163,12145000,13
5,7,8,"[464,909,981,285,497,463,523,194]","[1349000,2637000,2917000,844000,1381000,1348000,1414000,598000]",981,12488000,19
5,8,8,"[239,284,242,959,872,302,831,527]","[715000,825000,724000,2725000,2689000,842000,2331000,1494000]",959,12345000,27
5,9,8,"[475,503,1178,364,270,453,498,722]","[1322000,1402000,3476000,1049000,769000,1362000,1425000,2003000]",1178,12808000,17
5,10,8,"[611,311,940,740,333,499,495,472]","[1724000,936000,2773000,2081000,933000,1408000,1410000,1400000]",940,12665000,39
5,11,8,"[356,1451,954,214,286,294,242,336]","[1012000,4426000,2648000,627000,828000,866000,721000,951000]",1451,12079000,23
5,12,8,"[362,563,1009,339,196,908,321,610]","[1063000,1583000,2977000,900000,584000,2652000,927000,1733000]",1009,12419000,25
5,13,8,"[843,297,407,531,446,746,350,635]","[2509000,808000,1136000,1530000,1359000,2191000,963000,1825000]",843,12321000,25
5,14,8,"[467,546,343,155,404,421,1282,642]","[1298000,1554000,1020000,433000,1159000,1181000,3883000,1829000]",1282,12357000,21
5,15,8,"[267,260,274,258,2310,368,341,253]","[773000,774000,783000,690000,6631000,1117000,956000,770000]",2310,12494000,21
5,16,8,"[813,435,229,476,360,530,722,848]","[2331000,1266000,629000,1351000,1011000,1482000,2138000,2476000]",848,12684000,17
5,17,8,"[158,393,354,970,844,499,168,1001]","[448000,1110000,1002000,2834000,2385000,1453000,467000,2890000]",1001,12589000,15
5,18,8,"[910,227,859,672,297,289,400,888]","[2455000,645000,2510000,1965000,836000,806000,1133000,2551000]",910,12901000,15
5,19,8,"[403,392,138,900,183,484,867,1004]","[1173000,1152000,384000,2547000,529000,1367000,2478000,2968000]",1004,12598000,27
5,20,8,"[447,294,1355,458,234,230,241,1174]","[1365000,827000,3852000,1244000,669000,658000,671000,3409000]",1355,12695000,37
5,21,8,"[161,665,628,272,563,969,544,667]","[421000,1885000,1766000,774000,1633000,2907000,1548000,1840000]",969,12774000,27
5,22,8,"[532,801,260,820,420,563,626,335]","[1439000,2374000,760000,2385000,1264000,1628000,1750000,943000]",820,12543000,15
5,23,8,"[367,1206,249,1201,338,604,377,147]","[1076000,3486000,698000,3430000,943000,1733000,1087000,399000]",1206,12852000,29
5,24,8,"[520,459,1123,309,557,417,410,560]","[1523000,1285000,3258000,831000,1588000,1260000,1162000,1614000]",1123,12521000,15
5,25,8,"[328,316,827,810,544,518,411,715]","[944000,963000,2335000,2244000,1543000,1449000,1197000,2077000]",827,12752000,25
5,26,8,"[445,440,665,613,373,687,338,617]","[1247000,1306000,1992000,1777000,1057000,2038000,1009000,1787000]",687,12213000,23
5,27,8,"[1112,522,487,757,256,273,329,655]","[3124000,1470000,1412000,2229000,722000,798000,978000,1882000]",1112,12615000,17
5,28,8,"[858,235,892,298,213,1091,383,507]","[2466000,698000,2408000,896000,609000,3211000,1063000,1442000]",1091,12793000,21
5,29,8,"[743,660,678,420,317,561,607,478]","[2099000,1855000,1874000,1203000,959000,1590000,1772000,1415000]",743,12767000,17
5,30,8,"[344,287,600,572,283,1451,221,395]","[988000,794000,1748000,1660000,848000,4327000,595000,1145000]",1451,12105000,27
5,31,8,"[852,642,838,399,602,645,168,370]","[2394000,1778000,2469000,1117000,1733000,1866000,461000,1068000]",852,12886000,19
5,32,8,"[217,413,202,305,619,303,1565,459]","[584000,1183000,557000,886000,1824000,864000,4715000,1377000]",1565,11990000,29
5,33,8,"[619,273,482,478,505,1023,474,624]","[1729000,811000,1316000,1375000,1412000,3024000,1341000,1773000]",1023,12781000,13
5,34,8,"[540,485,564,899,532,832,366,306]","[1542000,1422000,1559000,2662000,1468000,2328000,1025000,869000]",899,12875000,11
5,35,8,"[743,489,911,438,399,231,735,297]","[2145000,1370000,2703000,1305000,1191000,661000,2072000,877000]",911,12324000,33
5,36,8,"[644,328,612,511,695,256,699,682]","[1892000,893000,1727000,1451000,2016000,737000,1965000,2004000]",699,12685000,17
5,37,8,"[217,285,974,484,949,266,421,766]","[640000,806000,2801000,1393000,2759000,738000,1178000,2222000]",974,12537000,31
5,38,8,"[575,199,456,1135,390,510,197,997]","[1652000,551000,1297000,3191000,1116000,1476000,549000,2907000]",1135,12739000,13
5,39,8,"[190,421,841,412,1236,870,277,258]","[545000,1234000,2407000,1163000,3506000,2421000,778000,751000]",1236,12805000,23
5,40,8,"[744,364,581,274,766,598,338,763]","[2142000,1013000,1673000,773000,2231000,1740000,947000,2166000]",766,12685000,23
6,1,8,"[250,899,160,404,1141,450,457,261]","[752000,2424000,467000,1186000,3452000,1308000,1314000,767000]",1141,11670000,51
6,2,8,"[713,299,646,655,604,311,749,213]","[2087000,867000,1823000,1868000,1718000,904000,2115000,636000]",749,12018000,17
6,3,8,"[319,944,257,196,936,616,586,444]","[944000,2623000,694000,565000,2736000,1787000,1670000,1235000]",944,12254000,11
6,4,8,"[373,386,607,1059,465,434,272,710]","[1055000,1078000,1736000,3009000,1344000,1304000,766000,1990000]",1059,12282000,13
6,5,8,"[785,947,644,802,188,343,395,316]","[2222000,2623000,1744000,2332000,523000,964000,1185000,868000]",947,12461000,13
6,6,8,"[613,551,662,322,475,1232,503,87]","[1726000,1557000,1890000,859000,1361000,3487000,1404000,258000]",1232,12542000,19
6,7,8,"[447,733,729,552,512,576,351,306]","[1244000,2061000,2215000,1550000,1474000,1626000,966000,897000]",733,12033000,21
6,8,8,"[560,193,445,432,857,525,151,982]","[1633000,551000,1223000,1214000,2509000,1510000,419000,2874000]",982,11933000,19
6,9,8,"[280,282,564,399,585,759,832,506]","[854000,794000,1597000,1173000,1648000,2175000,2360000,1447000]",832,12048000,17
6,10,8,"[615,972,265,750,299,618,316,207]","[1782000,2915000,770000,2108000,877000,1748000,906000,609000]",972,11715000,21
6,11,8,"[474,775,318,797,187,613,474,312]","[1410000,2354000,903000,2366000,569000,1700000,1332000,912000]",797,11546000,21
6,12,8,"[1372,377,543,458,595,223,309,247]","[3914000,1093000,1641000,1337000,1694000,638000,883000,686000]",1372,11886000,25
