iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules,source_auxiliary_value
2,13,5,"[372,219,399,382,388]","[1074000,616000,1173000,1076000,1122000]",399,5061000,95
2,14,5,"[379,304,384,296,470]","[1087000,874000,1080000,850000,1312000]",470,5203000,167
2,15,5,"[347,346,379,379,377]","[975000,952000,1079000,1097000,1096000]",379,5199000,215
2,16,5,"[303,260,422,365,424]","[861000,712000,1222000,1053000,1248000]",424,5096000,229
2,17,5,"[311,374,382,389,321]","[934000,1081000,1058000,1114000,915000]",389,5102000,109
2,18,5,"[358,314,364,379,375]","[1004000,919000,1034000,1094000,1074000]",379,5125000,103
2,19,5,"[395,303,419,347,368]","[1120000,873000,1183000,988000,1052000]",419,5216000,257
2,20,5,"[340,335,399,350,363]","[984000,944000,1137000,1003000,1047000]",399,5115000,103
2,21,5,"[342,314,414,388,379]","[969000,898000,1164000,1127000,1064000]",414,5222000,77
2,22,5,"[341,302,397,400,362]","[961000,870000,1124000,1136000,1049000]",400,5140000,141
2,23,5,"[312,375,550,267,293]","[888000,1057000,1559000,798000,835000]",550,5137000,177
2,24,5,"[315,378,340,317,400]","[915000,1077000,977000,937000,1137000]",400,5043000,131
2,25,5,"[272,450,299,436,332]","[783000,1293000,855000,1280000,922000]",450,5133000,195
2,26,5,"[301,464,431,350,381]","[839000,1294000,1219000,964000,1092000]",464,5408000,277
2,27,5,"[411,310,321,386,305]","[1179000,884000,924000,1162000,861000]",411,5010000,169
2,28,5,"[412,416,307,373,353]","[1207000,1207000,818000,1019000,1009000]",416,5260000,277
2,29,5,"[394,441,383,308,272]","[1096000,1246000,1135000,880000,779000]",441,5136000,231
2,30,5,"[398,309,270,385,419]","[1105000,891000,807000,1088000,1216000]",419,5107000,177
2,31,5,"[355,376,341,330,361]","[1022000,1091000,991000,927000,1040000]",376,5071000,187
2,32,5,"[407,403,344,237,371]","[1205000,1187000,949000,685000,1054000]",407,5080000,269
2,33,5,"[397,307,324,430,434]","[1123000,866000,895000,1202000,1247000]",434,5333000,215
2,34,5,"[259,417,390,456,258]","[785000,1230000,1088000,1262000,738000]",456,5103000,265
2,35,5,"[368,320,374,366,371]","[1042000,883000,1117000,1053000,1049000]",374,5144000,161
2,36,5,"[316,511,243,260,469]","[911000,1484000,687000,738000,1322000]",511,5142000,127
2,37,5,"[300,441,257,289,470]","[857000,1281000,730000,812000,1375000]",470,5055000,139
2,38,5,"[409,308,296,381,371]","[1148000,928000,836000,1074000,1099000]",409,5085000,255
2,39,5,"[302,495,272,428,388]","[850000,1416000,763000,1188000,1093000]",495,5310000,265
2,40,5,"[459,260,210,469,415]","[1284000,723000,579000,1364000,1215000]",469,5165000,245
3,1,5,"[505,466,465,327,239]","[1412000,1340000,1389000,915000,712000]",505,5768000,233
3,2,5,"[328,406,447,362,428]","[953000,1166000,1272000,1018000,1280000]",447,5689000,77
3,3,5,"[327,477,430,335,336]","[918000,1410000,1249000,966000,997000]",477,5540000,107
3,4,5,"[515,318,242,411,396]","[1519000,975000,654000,1157000,1182000]",515,5487000,193
3,5,5,"[421,403,360,347,360]","[1175000,1188000,1057000,1006000,1077000]",421,5503000,79
3,6,5,"[345,400,354,493,371]","[926000,1169000,1062000,1424000,1085000]",493,5666000,247
3,7,5,"[362,419,374,376,381]","[1037000,1234000,1117000,1067000,1122000]",419,5577000,229
3,8,5,"[368,436,290,483,321]","[1059000,1334000,868000,1379000,918000]",483,5558000,191
3,9,5,"[373,388,414,305,411]","[1078000,1145000,1227000,879000,1215000]",414,5544000,173
3,10,5,"[440,405,350,371,454]","[1198000,1193000,1009000,1096000,1289000]",454,5785000,225
3,11,5,"[365,426,444,336,406]","[1055000,1203000,1320000,942000,1177000]",444,5697000,185
3,12,5,"[312,352,486,431,372]","[897000,1029000,1383000,1303000,1059000]",486,5671000,177
3,13,5,"[407,365,570,317,314]","[1147000,1042000,1647000,952000,910000]",570,5698000,219
3,14,5,"[425,339,414,411,387]","[1173000,973000,1177000,1203000,1165000]",425,5691000,217
3,15,5,"[459,411,331,347,281]","[1401000,1228000,952000,987000,823000]",459,5391000,125
3,16,5,"[324,461,354,387,449]","[943000,1380000,976000,1086000,1300000]",461,5685000,237
3,17,5,"[415,381,427,412,407]","[1188000,1086000,1264000,1159000,1144000]",427,5841000,193
3,18,5,"[406,364,388,374,359]","[1187000,1061000,1150000,1092000,1018000]",406,5508000,165
3,19,5,"[370,380,434,303,409]","[1062000,1084000,1279000,918000,1187000]",434,5530000,131
3,20,5,"[432,431,372,424,303]","[1212000,1236000,1112000,1236000,855000]",432,5651000,63
3,21,5,"[432,294,376,392,443]","[1257000,847000,1052000,1143000,1305000]",443,5604000,101
3,22,5,"[329,384,392,411,386]","[1007000,1083000,1163000,1200000,1085000]",411,5538000,113
3,23,5,"[330,443,386,443,408]","[926000,1288000,1079000,1246000,1223000]",443,5762000,79
3,24,5,"[406,410,414,363,368]","[1189000,1202000,1179000,1001000,1092000]",414,5663000,117
3,25,5,"[355,380,261,422,545]","[1017000,1096000,747000,1237000,1591000]",545,5688000,185
3,26,5,"[323,646,305,380,303]","[910000,1941000,904000,1051000,844000]",646,5650000,223
3,27,5,"[433,508,372,342,297]","[1279000,1466000,1077000,999000,819000]",508,5640000,183
3,28,5,"[602,376,387,303,290]","[1753000,1125000,1146000,861000,775000]",602,5660000,231
3,29,5,"[351,408,490,396,321]","[1020000,1175000,1382000,1182000,915000]",490,5674000,195
3,30,5,"[447,328,356,382,447]","[1306000,956000,1029000,1105000,1249000]",447,5645000,101
3,31,5,"[446,319,297,501,345]","[1264000,905000,834000,1535000,1021000]",501,5559000,185
3,32,5,"[380,356,395,380,388]","[1161000,1031000,1147000,1085000,1091000]",395,5515000,95
3,33,5,"[418,342,462,445,307]","[1201000,931000,1330000,1282000,934000]",462,5678000,189
3,34,5,"[361,355,512,414,245]","[1055000,1042000,1514000,1224000,703000]",512,5538000,125
3,35,5,"[402,464,329,401,383]","[1196000,1396000,919000,1135000,1053000]",464,5699000,225
3,36,5,"[369,495,336,393,309]","[1053000,1500000,975000,1150000,876000]",495,5554000,189
3,37,5,"[361,401,370,418,385]","[1015000,1173000,1061000,1193000,1161000]",418,5603000,81
3,38,5,"[401,380,425,284,418]","[1147000,1144000,1222000,844000,1205000]",425,5562000,99
3,39,5,"[380,418,424,360,352]","[1097000,1195000,1210000,1074000,1030000]",424,5606000,89
3,40,5,"[392,417,387,407,353]","[1090000,1224000,1141000,1184000,1036000]",417,5675000,85
4,1,5,"[390,462,275,402,411]","[1159000,1329000,802000,1136000,1209000]",462,5635000,113
4,2,5,"[362,392,383,413,386]","[1045000,1134000,1111000,1192000,1150000]",413,5632000,129
4,3,5,"[491,529,272,314,377]","[1462000,1503000,763000,903000,1081000]",529,5712000,187
4,4,5,"[368,471,358,474,456]","[1054000,1362000,1022000,1341000,1239000]",474,6018000,161
4,5,5,"[413,363,391,284,446]","[1156000,1100000,1127000,805000,1363000]",446,5551000,81
4,6,5,"[334,387,351,399,369]","[975000,1143000,1020000,1179000,1104000]",399,5421000,63
4,7,5,"[432,298,372,431,358]","[1299000,843000,1044000,1291000,1073000]",432,5550000,75
4,8,5,"[361,422,389,341,335]","[1079000,1259000,1156000,982000,989000]",422,5465000,229
4,9,5,"[379,420,426,372,360]","[1109000,1242000,1230000,1069000,1018000]",426,5668000,73
4,10,5,"[370,394,404,407,374]","[1078000,1109000,1161000,1219000,1078000]",407,5645000,135
4,11,5,"[321,417,313,374,420]","[945000,1234000,902000,1110000,1243000]",420,5434000,73
4,12,5,"[388,392,353,427,367]","[1154000,1147000,990000,1227000,1102000]",427,5620000,241
4,13,5,"[438,452,395,305,448]","[1299000,1284000,1173000,808000,1264000]",452,5828000,165
4,14,5,"[394,414,460,367,462]","[1151000,1194000,1298000,1018000,1299000]",462,5960000,69
4,15,5,"[399,327,344,436,440]","[1155000,963000,982000,1271000,1280000]",440,5651000,179
4,16,5,"[412,405,363,388,325]","[1218000,1209000,1056000,1121000,922000]",412,5526000,97
4,17,5,"[449,384,358,291,469]","[1303000,1113000,1055000,816000,1373000]",469,5660000,87
4,18,5,"[350,413,331,379,435]","[1012000,1224000,968000,1124000,1236000]",435,5564000,59
4,19,5,"[368,424,448,380,323]","[1072000,1313000,1270000,1087000,906000]",448,5648000,227
4,20,5,"[380,432,355,318,450]","[1120000,1302000,1008000,915000,1307000]",450,5652000,223
4,21,5,"[512,369,381,304,342]","[1516000,1140000,1071000,873000,978000]",512,5578000,157
4,22,5,"[325,331,401,403,420]","[980000,956000,1184000,1174000,1203000]",420,5497000,157
4,23,5,"[373,455,465,300,384]","[1064000,1357000,1327000,846000,1125000]",465,5719000,131
4,24,5,"[430,415,395,371,422]","[1208000,1205000,1132000,1069000,1210000]",430,5824000,71
4,25,5,"[401,472,350,443,270]","[1192000,1420000,1012000,1236000,786000]",472,5646000,117
4,26,5,"[364,380,354,374,369]","[1056000,1150000,1092000,1066000,1064000]",380,5428000,109
4,27,5,"[333,302,399,449,393]","[920000,869000,1188000,1339000,1188000]",449,5504000,177
4,28,5,"[428,396,301,348,462]","[1291000,1216000,848000,966000,1339000]",462,5660000,129
4,29,5,"[388,435,311,403,406]","[1090000,1296000,877000,1181000,1193000]",435,5637000,117
4,30,5,"[386,439,373,279,457]","[1192000,1274000,1046000,783000,1329000]",457,5624000,191
4,31,5,"[350,371,374,405,361]","[1048000,1093000,1069000,1194000,1070000]",405,5474000,77
4,32,5,"[346,351,344,391,435]","[977000,1041000,1027000,1154000,1295000]",435,5494000,139
4,33,5,"[429,291,403,350,377]","[1221000,848000,1274000,1018000,1082000]",429,5443000,133
4,34,5,"[365,382,419,401,433]","[1014000,1119000,1204000,1196000,1208000]",433,5741000,181
4,35,5,"[388,441,270,386,416]","[1136000,1280000,768000,1177000,1189000]",441,5550000,163
4,36,5,"[232,442,453,366,383]","[692000,1298000,1350000,1031000,1135000]",453,5506000,53
4,37,5,"[308,436,420,356,371]","[883000,1241000,1248000,1027000,1132000]",436,5531000,173
4,38,5,"[394,436,311,398,409]","[1113000,1286000,897000,1165000,1196000]",436,5657000,63
4,39,5,"[423,356,254,395,403]","[1272000,1060000,721000,1168000,1198000]",423,5419000,55
4,40,5,"[378,440,390,341,353]","[1134000,1270000,1140000,994000,1027000]",440,5565000,161
5,1,5,"[432,376,437,414,397]","[1231000,1107000,1267000,1231000,1079000]",437,5915000,49
5,2,5,"[426,432,431,390,373]","[1248000,1240000,1231000,1083000,1111000]",432,5913000,119
5,3,5,"[418,528,430,307,358]","[1163000,1602000,1199000,884000,1046000]",528,5894000,171
5,4,5,"[388,595,292,327,413]","[1118000,1760000,861000,924000,1192000]",595,5855000,165
5,5,5,"[334,474,479,358,470]","[940000,1363000,1325000,1055000,1350000]",479,6033000,161
5,6,5,"[397,390,436,467,436]","[1136000,1147000,1193000,1319000,1253000]",467,6048000,147
5,7,5,"[284,462,290,455,435]","[841000,1413000,820000,1348000,1245000]",462,5667000,93
5,8,5,"[414,423,433,431,430]","[1174000,1248000,1183000,1263000,1181000]",433,6049000,161
5,9,5,"[448,393,474,356,456]","[1280000,1110000,1372000,988000,1314000]",474,6064000,183
5,10,5,"[416,378,412,382,403]","[1159000,1072000,1221000,1094000,1256000]",416,5802000,101
5,11,5,"[472,415,469,400,427]","[1391000,1146000,1363000,1082000,1177000]",472,6159000,193
5,12,5,"[395,400,442,453,358]","[1105000,1200000,1274000,1299000,1031000]",453,5909000,83
5,13,5,"[434,381,342,441,442]","[1264000,1083000,966000,1263000,1309000]",442,5885000,161
5,14,5,"[410,412,390,369,406]","[1246000,1184000,1101000,1058000,1196000]",412,5785000,73
5,15,5,"[331,390,392,426,414]","[934000,1163000,1126000,1311000,1167000]",426,5701000,69
5,16,5,"[567,437,294,251,480]","[1657000,1276000,852000,699000,1374000]",567,5858000,111
5,17,5,"[490,486,371,384,324]","[1434000,1383000,1081000,1119000,903000]",490,5920000,149
5,18,5,"[394,431,418,425,422]","[1118000,1252000,1148000,1210000,1257000]",431,5985000,175
5,19,5,"[429,335,369,452,487]","[1244000,970000,1056000,1270000,1415000]",487,5955000,163
5,20,5,"[391,419,386,426,414]","[1127000,1219000,1089000,1272000,1163000]",426,5870000,81
5,21,5,"[538,257,369,498,345]","[1589000,736000,1096000,1419000,974000]",538,5814000,197
5,22,5,"[347,453,335,421,473]","[943000,1305000,932000,1241000,1436000]",473,5857000,183
5,23,5,"[406,376,435,338,418]","[1200000,1100000,1263000,959000,1240000]",435,5762000,73
5,24,5,"[471,399,394,380,418]","[1346000,1149000,1124000,1103000,1205000]",471,5927000,193
5,25,5,"[393,408,430,435,407]","[1125000,1222000,1211000,1227000,1162000]",435,5947000,149
5,26,5,"[404,315,443,467,422]","[1150000,881000,1252000,1363000,1265000]",467,5911000,153
5,27,5,"[400,430,365,401,433]","[1144000,1284000,1071000,1136000,1214000]",433,5849000,113
5,28,5,"[451,315,430,460,347]","[1283000,894000,1256000,1346000,1029000]",460,5808000,123
5,29,5,"[395,442,398,433,382]","[1188000,1268000,1156000,1237000,1067000]",442,5916000,167
5,30,5,"[391,401,375,428,409]","[1106000,1195000,1127000,1219000,1178000]",428,5825000,73
5,31,5,"[454,361,428,402,476]","[1304000,1010000,1270000,1098000,1379000]",476,6061000,151
5,32,5,"[412,411,399,416,427]","[1209000,1206000,1122000,1185000,1208000]",427,5930000,61
5,33,5,"[333,379,419,427,452]","[956000,1099000,1279000,1205000,1279000]",452,5818000,85
5,34,5,"[453,456,490,300,405]","[1254000,1266000,1454000,855000,1187000]",490,6016000,201
5,35,5,"[460,418,339,459,432]","[1255000,1232000,959000,1317000,1260000]",460,6023000,113
5,36,5,"[365,441,451,453,347]","[1004000,1298000,1303000,1308000,1018000]",453,5931000,179
5,37,5,"[279,505,518,407,362]","[780000,1445000,1465000,1177000,1086000]",518,5953000,163
5,38,5,"[389,368,459,428,304]","[1182000,1030000,1377000,1241000,853000]",459,5683000,141
5,39,5,"[397,339,441,415,478]","[1126000,978000,1254000,1191000,1391000]",478,5940000,159
5,40,5,"[412,422,398,437,443]","[1175000,1218000,1180000,1242000,1230000]",443,6045000,93
6,1,5,"[466,273,466,439,382]","[1346000,795000,1304000,1289000,1118000]",466,5852000,181
6,2,5,"[250,425,423,399,436]","[707000,1267000,1203000,1218000,1283000]",436,5678000,145
6,3,5,"[396,435,431,350,399]","[1113000,1260000,1219000,1053000,1173000]",435,5818000,121
6,4,5,"[325,346,414,416,398]","[920000,1013000,1233000,1228000,1207000]",416,5601000,167
6,5,5,"[308,248,478,449,439]","[892000,733000,1433000,1302000,1296000]",478,5656000,197
6,6,5,"[372,386,361,354,433]","[1128000,1145000,1073000,1023000,1241000]",433,5610000,125
6,7,5,"[414,366,405,407,335]","[1227000,1045000,1169000,1226000,976000]",414,5643000,67
6,8,5,"[372,439,434,304,422]","[1035000,1302000,1293000,905000,1225000]",439,5760000,169
6,9,5,"[388,405,382,408,391]","[1148000,1195000,1101000,1181000,1112000]",408,5737000,141
6,10,5,"[408,361,386,384,440]","[1164000,1046000,1153000,1095000,1324000]",440,5782000,225
6,11,5,"[318,361,588,268,349]","[927000,1088000,1755000,751000,1040000]",588,5561000,87
6,12,5,"[411,478,502,317,302]","[1218000,1415000,1463000,922000,832000]",502,5850000,193
6,13,5,"[458,399,343,345,346]","[1378000,1230000,991000,1032000,961000]",458,5592000,185
6,14,5,"[458,307,323,411,476]","[1323000,911000,949000,1197000,1391000]",476,5771000,127
6,15,5,"[400,435,436,427,391]","[1131000,1240000,1286000,1212000,1130000]",436,5999000,143
6,16,5,"[443,365,340,401,403]","[1265000,1096000,971000,1199000,1169000]",443,5700000,87
6,17,5,"[624,280,417,306,273]","[1799000,836000,1267000,897000,792000]",624,5591000,135
6,18,5,"[407,421,413,271,401]","[1181000,1238000,1240000,752000,1213000]",421,5624000,167
6,19,5,"[321,393,411,525,349]","[912000,1173000,1176000,1538000,1001000]",525,5800000,75
6,20,5,"[462,377,386,430,412]","[1335000,1100000,1075000,1280000,1151000]",462,5941000,64
6,21,5,"[392,396,325,352,432]","[1154000,1218000,911000,1067000,1248000]",432,5598000,71
6,22,5,"[347,403,349,456,402]","[994000,1162000,1047000,1359000,1169000]",456,5731000,89
6,23,5,"[542,320,455,230,519]","[1612000,897000,1270000,652000,1490000]",542,5921000,99
6,24,5,"[442,392,387,339,479]","[1307000,1147000,1056000,987000,1392000]",479,5889000,163
6,25,5,"[391,398,390,539,296]","[1121000,1171000,1142000,1567000,826000]",539,5827000,181
6,26,5,"[299,419,446,389,405]","[879000,1192000,1321000,1150000,1173000]",446,5715000,205
6,27,5,"[452,425,392,306,425]","[1281000,1228000,1130000,891000,1258000]",452,5788000,71
6,28,5,"[291,374,428,407,430]","[825000,1091000,1234000,1227000,1274000]",430,5651000,211
6,29,5,"[400,393,428,429,333]","[1184000,1156000,1235000,1242000,952000]",429,5769000,159
6,30,5,"[256,410,474,489,310]","[755000,1192000,1431000,1421000,875000]",489,5674000,79
6,31,5,"[315,418,585,269,447]","[933000,1172000,1728000,754000,1284000]",585,5871000,203
6,32,5,"[328,401,384,324,406]","[971000,1238000,1138000,930000,1223000]",406,5500000,87
6,33,5,"[395,344,463,338,361]","[1162000,1030000,1382000,976000,1058000]",463,5608000,201
6,34,5,"[452,370,291,450,372]","[1315000,1127000,818000,1320000,1092000]",452,5672000,127
6,35,5,"[407,368,382,416,358]","[1195000,1075000,1136000,1203000,1061000]",416,5670000,129
6,36,5,"[438,389,399,394,351]","[1296000,1057000,1175000,1168000,1053000]",438,5749000,44
6,37,5,"[364,360,344,382,575]","[1044000,1031000,1017000,1124000,1624000]",575,5840000,91
6,38,5,"[394,371,409,384,379]","[1166000,1138000,1220000,1119000,1049000]",409,5692000,133
6,39,5,"[356,351,397,411,439]","[997000,1058000,1174000,1206000,1260000]",439,5695000,153
6,40,5,"[436,344,322,380,419]","[1283000,997000,961000,1101000,1258000]",436,5600000,79
7,1,5,"[426,420,321,355,410]","[1218000,1235000,927000,995000,1192000]",426,5567000,249
7,2,5,"[400,453,352,387,320]","[1175000,1329000,992000,1137000,897000]",453,5530000,183
7,3,5,"[475,442,303,289,427]","[1370000,1337000,837000,812000,1227000]",475,5583000,259
7,4,5,"[373,302,406,535,306]","[1091000,892000,1187000,1517000,864000]",535,5551000,141
7,5,5,"[414,341,341,461,431]","[1170000,970000,966000,1281000,1303000]",461,5690000,223
7,6,5,"[349,374,424,348,373]","[989000,1093000,1228000,1032000,1097000]",424,5439000,157
7,7,5,"[368,343,397,405,318]","[1087000,1027000,1152000,1191000,915000]",405,5372000,223
7,8,5,"[431,446,348,345,316]","[1285000,1309000,975000,984000,926000]",446,5479000,103
7,9,5,"[361,298,391,422,438]","[1034000,836000,1140000,1270000,1242000]",438,5522000,199
7,10,5,"[349,377,401,404,405]","[1016000,1069000,1123000,1174000,1203000]",405,5585000,207
7,11,5,"[415,458,347,380,447]","[1190000,1261000,1000000,1078000,1289000]",458,5818000,195
7,12,5,"[303,425,379,416,422]","[873000,1249000,1133000,1129000,1222000]",425,5606000,219
7,13,5,"[313,449,376,350,436]","[920000,1294000,1091000,960000,1286000]",449,5551000,257
7,14,5,"[357,397,403,368,360]","[1038000,1139000,1178000,1072000,1048000]",403,5475000,121
7,15,5,"[422,419,408,402,360]","[1172000,1222000,1151000,1129000,1068000]",422,5742000,241
7,16,5,"[309,342,455,407,352]","[891000,941000,1330000,1237000,1034000]",455,5433000,185
7,17,5,"[456,261,415,358,401]","[1368000,753000,1214000,1062000,1108000]",456,5505000,213
7,18,5,"[360,399,414,383,435]","[1023000,1173000,1176000,1066000,1254000]",435,5692000,147
7,19,5,"[409,405,358,330,400]","[1192000,1164000,1071000,942000,1139000]",409,5508000,131
7,20,5,"[352,386,333,410,426]","[990000,1144000,939000,1212000,1233000]",426,5518000,73
7,21,5,"[372,451,244,453,415]","[1077000,1296000,659000,1324000,1229000]",453,5585000,201
7,22,5,"[413,409,385,343,379]","[1156000,1145000,1082000,1031000,1151000]",413,5565000,83
7,23,5,"[426,327,320,388,405]","[1248000,930000,958000,1148000,1149000]",426,5433000,105
7,24,5,"[315,505,281,469,367]","[901000,1463000,789000,1316000,1102000]",505,5571000,181
7,25,5,"[335,334,426,337,381]","[982000,974000,1239000,971000,1167000]",426,5333000,101
7,26,5,"[350,275,473,434,420]","[991000,805000,1435000,1165000,1215000]",473,5611000,229
7,27,5,"[314,324,392,436,390]","[889000,952000,1148000,1280000,1158000]",436,5427000,109
7,28,5,"[388,408,379,407,378]","[1118000,1173000,1115000,1138000,1083000]",408,5627000,187
7,29,5,"[413,419,386,399,235]","[1252000,1190000,1141000,1177000,652000]",419,5412000,183
7,30,5,"[361,442,438,431,415]","[1040000,1235000,1257000,1204000,1143000]",442,5879000,175
7,31,5,"[408,324,411,438,378]","[1170000,926000,1158000,1234000,1134000]",438,5622000,215
7,32,5,"[366,394,398,394,396]","[1014000,1175000,1099000,1149000,1163000]",398,5600000,183
7,33,5,"[371,379,403,370,419]","[1081000,1058000,1180000,1028000,1235000]",419,5582000,135
7,34,5,"[265,380,453,350,434]","[758000,1055000,1332000,993000,1330000]",453,5468000,133
7,35,5,"[415,403,365,405,343]","[1187000,1189000,1093000,1169000,929000]",415,5567000,193
7,36,5,"[328,273,508,399,385]","[971000,786000,1475000,1137000,1124000]",508,5493000,165
7,37,5,"[293,574,302,473,348]","[835000,1618000,845000,1404000,976000]",574,5678000,213
7,38,5,"[313,336,555,460,295]","[866000,981000,1620000,1265000,896000]",555,5628000,157
7,39,5,"[406,328,393,416,430]","[1194000,953000,1080000,1189000,1235000]",430,5651000,173
7,40,5,"[409,400,302,414,385]","[1163000,1178000,874000,1201000,1114000]",414,5530000,207
8,1,5,"[304,316,464,406,508]","[885000,911000,1331000,1178000,1502000]",508,5807000,177
8,2,5,"[419,393,386,298,432]","[1204000,1182000,1156000,854000,1260000]",432,5656000,181
8,3,5,"[434,296,356,402,432]","[1233000,874000,1060000,1156000,1299000]",434,5622000,91
8,4,5,"[411,404,385,405,379]","[1199000,1136000,1110000,1181000,1122000]",411,5748000,117
8,5,5,"[408,384,445,449,367]","[1107000,1127000,1295000,1300000,1073000]",449,5902000,61
8,6,5,"[423,488,361,421,387]","[1258000,1401000,1007000,1192000,1110000]",488,5968000,155
8,7,5,"[520,435,517,229,339]","[1501000,1239000,1493000,686000,957000]",520,5876000,95
8,8,5,"[390,393,418,415,418]","[1128000,1137000,1216000,1198000,1196000]",418,5875000,75
8,9,5,"[442,435,268,411,447]","[1286000,1257000,777000,1202000,1287000]",447,5809000,77
