iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,8,"[453,498,503,416,494,484,485,479]","[1314000,1443000,1451000,1189000,1400000,1370000,1475000,1384000]",503,11026000
1,2,8,"[463,499,494,436,439,510,492,468]","[1322000,1408000,1399000,1256000,1208000,1476000,1500000,1347000]",510,10916000
1,3,8,"[483,504,505,418,495,491,482,428]","[1395000,1461000,1447000,1187000,1395000,1393000,1471000,1246000]",505,10995000
1,4,8,"[483,503,504,457,497,487,487,405]","[1385000,1449000,1455000,1309000,1402000,1376000,1480000,1164000]",504,11020000
1,5,8,"[496,488,491,417,456,486,487,472]","[1409000,1447000,1399000,1188000,1268000,1405000,1484000,1373000]",496,10973000
1,6,8,"[504,498,477,455,463,481,482,468]","[1421000,1464000,1355000,1303000,1286000,1388000,1471000,1336000]",504,11024000
1,7,8,"[501,489,485,458,456,484,490,467]","[1419000,1444000,1375000,1305000,1263000,1407000,1483000,1327000]",501,11023000
1,8,8,"[459,504,499,414,488,498,489,467]","[1326000,1470000,1435000,1185000,1365000,1416000,1481000,1342000]",504,11020000
1,9,8,"[427,496,443,417,498,509,495,489]","[1216000,1469000,1258000,1189000,1398000,1436000,1501000,1440000]",509,10907000
1,10,8,"[445,423,500,423,514,488,485,484]","[1277000,1243000,1438000,1205000,1448000,1396000,1477000,1394000]",514,10878000
1,11,8,"[401,470,501,417,514,488,485,484]","[1138000,1400000,1438000,1194000,1448000,1396000,1477000,1394000]",514,10885000
1,12,8,"[512,483,482,458,495,445,484,467]","[1448000,1409000,1371000,1301000,1389000,1268000,1475000,1327000]",512,10988000
1,13,8,"[465,496,497,465,423,512,489,475]","[1322000,1415000,1398000,1324000,1170000,1478000,1485000,1370000]",512,10962000
1,14,8,"[443,492,484,487,478,507,488,489]","[1258000,1428000,1342000,1393000,1336000,1468000,1445000,1452000]",507,11122000
1,15,8,"[457,490,464,417,513,492,485,469]","[1304000,1461000,1320000,1194000,1444000,1404000,1477000,1355000]",513,10959000
1,16,8,"[464,495,496,463,430,511,493,469]","[1324000,1408000,1399000,1322000,1178000,1481000,1491000,1349000]",511,10952000
1,17,8,"[483,502,507,417,492,487,486,434]","[1391000,1451000,1453000,1189000,1380000,1394000,1477000,1256000]",507,10991000
1,18,8,"[458,507,498,420,495,491,482,466]","[1319000,1467000,1437000,1192000,1390000,1384000,1471000,1340000]",507,11000000
1,19,8,"[437,491,472,433,516,486,494,459]","[1240000,1442000,1346000,1220000,1464000,1392000,1510000,1377000]",516,10991000
1,20,8,"[505,502,475,422,499,482,491,441]","[1452000,1451000,1368000,1210000,1389000,1366000,1497000,1277000]",505,11010000
1,21,8,"[496,508,489,418,456,484,486,473]","[1409000,1483000,1399000,1193000,1268000,1398000,1485000,1372000]",508,11007000
1,22,8,"[457,490,464,417,457,541,485,469]","[1304000,1461000,1320000,1194000,1278000,1556000,1477000,1355000]",541,10945000
1,23,8,"[502,500,505,457,493,492,486,408]","[1445000,1447000,1460000,1309000,1391000,1386000,1482000,1170000]",505,11090000
1,24,8,"[501,494,471,413,474,472,469,517]","[1434000,1471000,1340000,1177000,1326000,1392000,1406000,1472000]",517,11018000
1,25,8,"[498,490,485,455,456,484,486,467]","[1413000,1439000,1373000,1299000,1263000,1407000,1487000,1327000]",498,11008000
1,26,8,"[496,490,470,458,489,478,493,466]","[1409000,1463000,1354000,1312000,1359000,1379000,1485000,1328000]",496,11089000
1,27,8,"[445,494,495,487,478,507,488,495]","[1262000,1432000,1363000,1393000,1337000,1468000,1445000,1454000]",507,11154000
