iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,5,"[709,726,704,711,716]","[2092000,2148000,2101000,2199000,2073000]",726,10613000
1,2,5,"[614,795,775,667,583]","[1730000,2418000,2342000,1977000,1781000]",795,10248000
1,3,5,"[712,744,678,707,693]","[2111000,2211000,2025000,2179000,2025000]",744,10551000
1,4,5,"[720,758,768,644,587]","[2021000,2291000,2319000,1925000,1780000]",768,10336000
1,5,5,"[714,742,696,711,695]","[2097000,2174000,2087000,2199000,2037000]",742,10594000
1,6,5,"[719,760,767,656,592]","[2026000,2299000,2317000,1960000,1796000]",767,10398000
1,7,5,"[671,716,742,717,696]","[1963000,2137000,2229000,2226000,2046000]",742,10601000
1,8,5,"[715,740,705,711,691]","[2099000,2200000,2065000,2199000,2024000]",740,10587000
1,9,5,"[728,743,678,703,690]","[2135000,2206000,2025000,2171000,2020000]",743,10557000
1,10,5,"[614,795,775,667,583]","[1730000,2418000,2342000,1977000,1781000]",795,10248000
1,11,5,"[633,793,791,651,583]","[1788000,2405000,2356000,1956000,1781000]",793,10286000
1,12,5,"[709,744,701,712,692]","[2089000,2164000,2099000,2199000,2029000]",744,10580000
1,13,5,"[718,738,723,707,719]","[2121000,2163000,2172000,2182000,2079000]",738,10717000
1,14,5,"[689,760,790,649,589]","[1963000,2305000,2368000,1923000,1796000]",790,10355000
1,15,5,"[718,740,718,707,689]","[2121000,2154000,2147000,2182000,2027000]",740,10631000
1,16,5,"[768,776,717,575,635]","[2202000,2361000,2178000,1702000,1960000]",776,10403000
1,17,5,"[655,718,739,712,719]","[1923000,2138000,2221000,2201000,2079000]",739,10562000
1,18,5,"[581,805,781,660,586]","[1689000,2430000,2363000,1954000,1781000]",805,10217000
1,19,5,"[635,795,772,651,581]","[1792000,2405000,2318000,1956000,1771000]",795,10242000
1,20,5,"[728,687,680,704,760]","[2132000,2067000,2035000,2176000,2189000]",760,10599000
1,21,5,"[633,797,787,650,581]","[1788000,2419000,2357000,1950000,1771000]",797,10285000
1,22,5,"[671,776,790,649,592]","[1881000,2374000,2371000,1923000,1793000]",790,10342000
1,23,5,"[772,773,739,618,597]","[2204000,2362000,2218000,1833000,1845000]",773,10462000
1,24,5,"[776,777,719,569,653]","[2220000,2364000,2182000,1687000,2014000]",777,10467000
1,25,5,"[776,777,717,612,599]","[2217000,2370000,2178000,1818000,1852000]",777,10435000
1,26,5,"[734,738,720,709,718]","[2162000,2163000,2166000,2186000,2080000]",738,10757000
1,27,5,"[772,772,740,655,600]","[2213000,2351000,2223000,1904000,1847000]",772,10538000
1,28,5,"[691,824,723,600,589]","[1967000,2518000,2199000,1787000,1796000]",824,10267000
1,29,5,"[706,733,704,711,716]","[2083000,2164000,2101000,2199000,2073000]",733,10620000
1,30,5,"[671,776,790,649,592]","[1881000,2374000,2364000,1923000,1796000]",790,10338000
1,31,5,"[689,826,723,600,589]","[1957000,2528000,2199000,1787000,1796000]",826,10267000
1,32,5,"[773,780,719,612,599]","[2208000,2382000,2182000,1818000,1843000]",780,10433000
1,33,5,"[635,795,791,654,581]","[1792000,2405000,2374000,1941000,1771000]",795,10283000
1,34,5,"[717,713,696,726,721]","[2113000,2110000,2076000,2238000,2085000]",726,10622000
1,35,5,"[627,802,787,649,583]","[1770000,2439000,2357000,1942000,1775000]",802,10283000
1,36,5,"[620,803,778,656,585]","[1750000,2428000,2348000,1945000,1779000]",803,10250000
1,37,5,"[769,776,718,659,598]","[2204000,2356000,2178000,1910000,1847000]",776,10495000
1,38,5,"[771,778,721,586,641]","[2217000,2361000,2180000,1719000,1979000]",778,10456000
1,39,5,"[714,745,702,711,692]","[2096000,2210000,2061000,2199000,2023000]",745,10589000
1,40,5,"[773,774,723,588,680]","[2204000,2351000,2180000,1718000,2046000]",774,10499000
1,41,5,"[730,751,727,742,600]","[2056000,2295000,2206000,2101000,1854000]",751,10512000
1,42,5,"[772,778,822,655,608]","[2202000,2354000,2436000,1904000,1873000]",822,10769000
1,43,5,"[666,710,854,653,592]","[1875000,2153000,2587000,1943000,1803000]",854,10361000
1,44,5,"[978,782,748,702,809]","[2778000,2257000,2171000,2036000,2344000]",978,11586000
1,45,5,"[934,715,804,711,687]","[2624000,2101000,2280000,2190000,2018000]",934,11213000
1,46,5,"[887,807,720,699,663]","[2478000,2385000,2183000,2018000,1977000]",887,11041000
1,47,5,"[770,778,718,612,636]","[2206000,2371000,2178000,1818000,1925000]",778,10498000
1,48,5,"[843,751,823,726,689]","[2400000,2148000,2422000,2205000,2032000]",843,11207000
