iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,8,"[326,379,491,393,487,467,483,213]","[940000,1073000,1378000,1089000,1401000,1312000,1360000,626000]",491,9179000
1,2,8,"[341,424,490,390,489,471,473,210]","[962000,1135000,1394000,1066000,1410000,1333000,1350000,617000]",490,9267000
1,3,8,"[321,398,454,436,493,419,449,219]","[914000,1135000,1292000,1211000,1409000,1189000,1237000,631000]",493,9018000
1,4,8,"[387,401,450,472,465,418,432,221]","[1123000,1165000,1284000,1350000,1354000,1193000,1208000,652000]",472,9329000
1,5,8,"[396,403,448,468,464,424,471,223]","[1130000,1173000,1286000,1350000,1355000,1176000,1359000,675000]",471,9504000
1,6,8,"[303,401,450,474,507,468,402,214]","[856000,1160000,1280000,1308000,1449000,1307000,1164000,623000]",507,9147000
1,7,8,"[307,436,436,460,493,480,382,227]","[896000,1197000,1247000,1268000,1419000,1368000,1103000,660000]",493,9158000
1,8,8,"[394,398,448,482,451,452,429,224]","[1120000,1150000,1280000,1399000,1299000,1288000,1216000,687000]",482,9439000
1,9,8,"[395,395,451,474,466,466,431,223]","[1128000,1148000,1301000,1356000,1364000,1312000,1222000,671000]",474,9502000
1,10,8,"[369,361,464,400,499,492,389,256]","[1074000,1021000,1295000,1099000,1434000,1365000,1133000,733000]",499,9154000
1,11,8,"[303,400,400,474,508,471,421,214]","[856000,1161000,1156000,1308000,1451000,1326000,1238000,623000]",508,9119000
1,12,8,"[320,398,409,486,481,423,453,354]","[958000,1150000,1178000,1394000,1347000,1206000,1245000,952000]",486,9430000
1,13,8,"[320,393,478,465,480,428,450,353]","[958000,1131000,1337000,1335000,1345000,1216000,1235000,950000]",480,9507000
1,14,8,"[363,395,436,476,457,473,444,349]","[1017000,1092000,1253000,1315000,1326000,1355000,1275000,964000]",476,9597000
1,15,8,"[306,410,426,397,518,569,375,211]","[891000,1107000,1257000,1120000,1456000,1598000,1095000,626000]",569,9150000
1,16,8,"[307,476,432,419,498,481,378,227]","[889000,1331000,1251000,1144000,1428000,1364000,1095000,661000]",498,9163000
1,17,8,"[343,375,502,400,488,469,438,213]","[992000,1054000,1401000,1116000,1405000,1318000,1245000,626000]",502,9157000
1,18,8,"[407,390,480,451,482,478,416,236]","[1169000,1119000,1352000,1289000,1337000,1331000,1183000,706000]",482,9486000
1,19,8,"[392,401,473,483,487,474,418,236]","[1121000,1153000,1333000,1389000,1345000,1328000,1183000,697000]",487,9549000
1,20,8,"[354,400,423,489,493,487,431,272]","[1009000,1091000,1251000,1401000,1400000,1358000,1221000,772000]",493,9503000
