iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,8,"[143,178,161,161,170,186,108,160]","[383000,504000,484000,463000,480000,553000,333000,425000]",186,3625000
1,2,8,"[145,180,161,161,169,185,108,160]","[388000,514000,484000,463000,478000,553000,333000,425000]",185,3638000
1,3,8,"[147,171,161,164,175,185,108,160]","[397000,483000,484000,463000,501000,553000,333000,425000]",185,3639000
1,4,8,"[143,178,161,162,170,186,108,160]","[388000,504000,484000,463000,480000,553000,333000,425000]",186,3630000
1,5,8,"[147,173,161,164,175,185,108,160]","[397000,484000,484000,463000,501000,553000,333000,425000]",185,3640000
1,6,8,"[144,175,161,163,170,186,108,160]","[393000,500000,484000,463000,480000,553000,333000,425000]",186,3631000
1,7,8,"[143,207,161,127,180,187,108,160]","[383000,595000,484000,342000,510000,560000,333000,425000]",207,3632000
1,8,8,"[143,178,161,162,170,186,108,161]","[388000,504000,484000,463000,480000,553000,333000,429000]",186,3634000
1,9,8,"[146,183,161,162,170,185,108,160]","[393000,514000,484000,463000,478000,553000,333000,425000]",185,3643000
1,10,8,"[147,171,161,164,175,185,108,161]","[397000,483000,484000,463000,501000,553000,333000,429000]",185,3643000
1,11,8,"[147,171,161,164,175,185,108,161]","[397000,483000,484000,463000,501000,553000,333000,429000]",185,3643000
1,12,8,"[143,178,161,167,170,189,108,160]","[383000,504000,484000,471000,480000,553000,333000,425000]",189,3633000
1,13,8,"[144,206,161,132,170,186,108,160]","[393000,595000,484000,369000,487000,553000,333000,425000]",206,3639000
1,14,8,"[142,210,161,126,177,187,108,160]","[383000,599000,484000,342000,508000,560000,333000,425000]",210,3634000
1,15,8,"[142,209,161,126,180,187,108,160]","[383000,600000,484000,342000,508000,560000,333000,425000]",209,3635000
1,16,8,"[144,207,161,163,139,185,108,160]","[393000,595000,484000,463000,389000,553000,333000,425000]",207,3635000
1,17,8,"[145,174,163,161,176,186,108,160]","[389000,483000,491000,463000,501000,553000,333000,429000]",186,3642000
1,18,8,"[145,173,161,164,177,187,108,160]","[393000,483000,484000,469000,501000,553000,333000,425000]",187,3641000
