iteration_id,solution_id,agv_count,running_times_seconds,energy_consumptions_joules,max_running_time_seconds,total_energy_consumption_joules
1,1,5,"[303,373,361,374,334]","[900000,1127000,1096000,1113000,1031000]",374,5267000
1,2,5,"[331,363,350,352,353]","[1001000,1087000,1060000,1058000,1063000]",363,5269000
1,3,5,"[311,364,353,345,371]","[937000,1095000,1062000,1035000,1141000]",371,5270000
1,4,5,"[311,363,355,347,371]","[937000,1095000,1062000,1035000,1141000]",371,5270000
1,5,5,"[331,363,350,352,353]","[1003000,1087000,1060000,1058000,1063000]",363,5271000
1,6,5,"[331,363,352,352,349]","[1001000,1095000,1060000,1058000,1058000]",363,5272000
1,7,5,"[331,365,352,352,349]","[1001000,1095000,1060000,1058000,1058000]",365,5272000
1,8,5,"[331,363,352,354,349]","[1001000,1095000,1060000,1058000,1058000]",363,5272000
1,9,5,"[331,363,352,352,349]","[1001000,1095000,1060000,1058000,1058000]",363,5272000
1,10,5,"[321,371,352,371,332]","[969000,1123000,1045000,1111000,1023000]",371,5271000
1,11,5,"[278,371,393,371,331]","[829000,1123000,1185000,1111000,1023000]",393,5271000
1,12,5,"[278,371,393,371,331]","[823000,1123000,1191000,1111000,1023000]",393,5271000
1,13,5,"[329,363,352,352,349]","[1003000,1095000,1060000,1058000,1058000]",363,5274000
1,14,5,"[329,363,352,352,349]","[1003000,1095000,1060000,1058000,1058000]",363,5274000
1,15,5,"[331,365,352,353,349]","[1001000,1095000,1060000,1060000,1058000]",365,5274000
1,16,5,"[329,363,352,354,349]","[1003000,1095000,1060000,1058000,1058000]",363,5274000
1,17,5,"[329,363,352,352,349]","[1003000,1095000,1060000,1058000,1058000]",363,5274000
1,18,5,"[321,363,352,327,385]","[963000,1095000,1051000,973000,1193000]",385,5275000
1,19,5,"[321,363,352,327,385]","[969000,1095000,1045000,973000,1193000]",385,5275000
1,20,5,"[329,363,352,353,349]","[1003000,1095000,1060000,1060000,1058000]",363,5276000
1,21,5,"[330,365,352,352,349]","[1008000,1099000,1060000,1058000,1058000]",365,5283000
1,22,5,"[328,366,351,345,464]","[971000,1100000,1065000,998000,1359000]",464,5493000
1,23,5,"[331,363,350,352,353]","[1003000,1087000,1060000,1058000,1063000]",363,5271000
1,24,5,"[327,363,376,352,347]","[993000,1095000,1112000,1058000,1058000]",376,5316000
1,25,5,"[353,414,374,353,354]","[1048000,1209000,1106000,1045000,1068000]",414,5476000
1,26,5,"[325,428,362,308,467]","[944000,1233000,1111000,916000,1361000]",467,5565000
1,27,5,"[402,366,350,366,453]","[1161000,1100000,1060000,1034000,1311000]",453,5666000
1,28,5,"[333,367,360,345,357]","[1002000,1109000,1081000,1027000,1085000]",367,5304000
1,29,5,"[311,362,356,347,371]","[937000,1087000,1064000,1035000,1141000]",371,5264000
1,30,5,"[321,375,350,351,369]","[960000,1129000,1060000,1040000,1131000]",375,5320000
1,31,5,"[339,442,406,358,345]","[969000,1280000,1205000,1072000,1056000]",442,5582000
1,32,5,"[342,380,363,342,360]","[1001000,1150000,1096000,1012000,1087000]",380,5346000
1,33,5,"[328,366,351,361,461]","[971000,1100000,1065000,1029000,1354000]",461,5519000
1,34,5,"[331,363,352,352,349]","[1007000,1095000,1060000,1058000,1058000]",363,5278000
1,35,5,"[355,377,359,314,462]","[1004000,1134000,1096000,921000,1359000]",462,5514000
1,36,5,"[325,366,350,333,463]","[973000,1103000,1045000,975000,1361000]",463,5457000
1,37,5,"[339,377,359,315,445]","[996000,1134000,1096000,921000,1294000]",445,5441000
1,38,5,"[338,446,365,356,352]","[959000,1294000,1100000,1066000,1068000]",446,5487000
1,39,5,"[330,362,359,398,463]","[963000,1016000,1096000,1168000,1359000]",463,5602000
1,40,5,"[325,365,369,346,355]","[965000,1095000,1120000,1035000,1085000]",369,5300000
1,41,5,"[311,362,356,346,371]","[937000,1087000,1064000,1035000,1141000]",371,5264000
1,42,5,"[331,363,352,331,381]","[1001000,1087000,1062000,982000,1157000]",381,5289000
1,43,5,"[274,418,328,413,466]","[815000,1252000,938000,1208000,1363000]",466,5576000
1,44,5,"[331,362,350,368,353]","[1001000,1087000,1060000,1090000,1063000]",368,5301000
1,45,5,"[388,373,353,327,371]","[1136000,1128000,1051000,962000,1132000]",388,5409000
1,46,5,"[327,377,359,314,449]","[978000,1134000,1096000,921000,1312000]",449,5441000
1,47,5,"[331,368,350,344,453]","[1001000,1104000,1060000,996000,1314000]",453,5475000
1,48,5,"[325,366,350,328,462]","[973000,1103000,1045000,967000,1359000]",462,5447000
1,49,5,"[331,363,350,352,353]","[1001000,1087000,1060000,1058000,1063000]",363,5269000
1,50,5,"[343,395,405,411,469]","[986000,1115000,1152000,1206000,1368000]",469,5827000
1,51,5,"[355,380,348,311,461]","[1037000,1131000,1068000,918000,1339000]",461,5493000
1,52,5,"[305,375,359,348,373]","[900000,1127000,1096000,1038000,1128000]",375,5289000
1,53,5,"[317,362,350,326,385]","[957000,1087000,1060000,973000,1193000]",385,5270000
1,54,5,"[325,419,385,312,462]","[950000,1223000,1148000,922000,1359000]",462,5602000
1,55,5,"[397,405,362,354,349]","[1115000,1176000,1096000,1060000,1062000]",405,5509000
1,56,5,"[315,364,351,353,365]","[957000,1087000,1065000,1058000,1120000]",365,5287000
1,57,5,"[328,399,352,365,349]","[966000,1194000,1060000,1084000,1058000]",399,5362000
